conflict_id,dyad_id,location_inc,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,bd_best,bd_low,bd_high,type_of_conflict,battle_location,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,gwno_battle,region,version
333,"726, 735",Afghanistan,Government of Afghanistan,130,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Jordan, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of North Macedonia, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Romania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","299, 303",,2,,2010,7038,6865,8465,4,"Afghanistan, Pakistan",700,"339, 371, 900, 305, 373, 211, 346, 355, 20, 344, 316, 390, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 663, 367, 368, 212, 820, 712, 341, 210, 920, 343, 385, 290, 235, 360, 830, 317, 349, 732, 230, 380, 640, 369, 696, 200, 2, 770",,,700,"700, 770",3,25.1
333,"726, 735",Afghanistan,Government of Afghanistan,130,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of North Macedonia, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Romania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Tonga, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","299, 303",,2,,2011,7423,7279,8290,4,"Afghanistan, Pakistan",700,"339, 371, 900, 305, 373, 211, 346, 355, 20, 344, 316, 390, 92, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 367, 368, 212, 820, 712, 341, 210, 920, 343, 385, 290, 235, 360, 830, 317, 349, 732, 230, 380, 972, 640, 369, 696, 200, 2, 770",,,700,"700, 770",3,25.1
333,"726, 735",Afghanistan,Government of Afghanistan,130,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of North Macedonia, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Romania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Tonga, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","299, 303",,2,,2013,8048,7612,10172,4,"Afghanistan, Pakistan",700,"339, 371, 900, 305, 373, 211, 346, 355, 20, 344, 316, 390, 92, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 367, 368, 212, 820, 712, 341, 210, 920, 343, 385, 290, 235, 360, 830, 317, 349, 732, 230, 380, 972, 640, 369, 696, 200, 2, 770",,,700,"700, 770",3,25.1
333,735,Afghanistan,Government of Afghanistan,130,"Government of Belgium, Government of Canada, Government of Czech Republic, Government of France, Government of Germany, Government of Italy, Government of Pakistan, Government of Poland, Government of Portugal, Government of Romania, Government of Slovakia, Government of Spain, Government of United Kingdom, Government of United States of America",Taleban,303,,2,,2004,711,669,1245,4,"Afghanistan, Pakistan",700,"211, 20, 316, 220, 260, 325, 770, 290, 235, 360, 317, 230, 200, 2",,,700,"700, 770",3,25.1
333,735,Afghanistan,Government of Afghanistan,130,"Government of Australia, Government of Belgium, Government of Canada, Government of Denmark, Government of France, Government of Germany, Government of Italy, Government of Netherlands, Government of Norway, Government of Pakistan, Government of Poland, Government of Romania, Government of Slovakia, Government of Spain, Government of United Kingdom, Government of United States of America",Taleban,303,,2,,2005,1628,1424,1992,4,"Afghanistan, Pakistan",700,"900, 211, 20, 390, 220, 260, 325, 210, 385, 770, 290, 360, 317, 230, 200, 2",,,700,"700, 770",3,25.1
333,735,Afghanistan,Government of Afghanistan,130,"Government of Albania, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Jordan, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Netherlands, Government of New Zealand, Government of North Macedonia, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Romania, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Switzerland, Government of Turkey, Government of United Kingdom, Government of United States of America",Taleban,303,,2,,2007,6848,6303,8386,4,"Afghanistan, Pakistan",700,"339, 900, 305, 373, 211, 355, 20, 344, 316, 390, 366, 375, 220, 260, 350, 310, 395, 205, 325, 663, 367, 368, 212, 210, 920, 343, 385, 770, 290, 235, 360, 317, 349, 230, 380, 225, 640, 200, 2",,,700,"700, 770",3,25.1
333,735,Afghanistan,Government of Afghanistan,130,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Bahrain, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of North Macedonia, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Romania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Tonga, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",Taleban,303,,2,,2012,7730,7558,8541,4,"Afghanistan, Pakistan",700,"339, 371, 900, 305, 373, 692, 211, 346, 355, 20, 344, 316, 390, 92, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 367, 368, 212, 820, 712, 341, 210, 920, 343, 385, 770, 290, 235, 360, 830, 317, 349, 732, 230, 380, 972, 640, 369, 696, 200, 2",,,700,"700, 770",3,25.1
333,735,Afghanistan,Government of Afghanistan,130,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Jordan, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of North Macedonia, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Romania, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Tonga, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",Taleban,303,,2,,2014,12351,11561,15724,4,"Afghanistan, Pakistan",700,"339, 371, 900, 305, 373, 211, 346, 355, 20, 344, 316, 390, 92, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 663, 367, 368, 212, 820, 712, 341, 210, 920, 343, 385, 770, 290, 235, 360, 317, 349, 732, 230, 380, 972, 640, 369, 696, 200, 2",,,700,"700, 770",3,25.1
333,735,Afghanistan,Government of Afghanistan,130,"Government of Pakistan, Government of United States of America",Taleban,303,,2,,2015,16606,15587,19832,4,"Afghanistan, Pakistan",700,"770, 2",,,700,"700, 770",3,25.1
333,735,Afghanistan,Government of Afghanistan,130,"Government of Pakistan, Government of United States of America",Taleban,303,,2,,2016,15775,14403,22162,4,"Afghanistan, Pakistan",700,"770, 2",,,700,"700, 770",3,25.1
333,735,Afghanistan,Government of Afghanistan,130,"Government of Pakistan, Government of United States of America",Taleban,303,,2,,2017,16179,15404,17689,4,"Afghanistan, Pakistan",700,"770, 2",,,700,"700, 770",3,25.1
333,735,Afghanistan,Government of Afghanistan,130,"Government of Pakistan, Government of United States of America",Taleban,303,,2,,2018,22837,21486,24818,4,"Afghanistan, Pakistan",700,"770, 2",,,700,"700, 770",3,25.1
333,735,Afghanistan,Government of Afghanistan,130,Government of United States of America,Taleban,303,,2,,2019,28828,26972,33288,4,Afghanistan,700,2,,,700,700,3,25.1
333,736,Afghanistan,Government of Afghanistan,130,,UIFSA,304,,2,,1997,6396,4244,8281,3,Afghanistan,700,,,,700,700,3,25.1
333,736,Afghanistan,Government of Afghanistan,130,,UIFSA,304,,2,,1998,6256,6168,7698,3,Afghanistan,700,,,,700,700,3,25.1
333,736,Afghanistan,Government of Afghanistan,130,,UIFSA,304,,2,,1999,4629,4594,4945,3,Afghanistan,700,,,,700,700,3,25.1
333,736,Afghanistan,Government of Afghanistan,130,,UIFSA,304,,2,,2000,5235,4053,5511,3,Afghanistan,700,,,,700,700,3,25.1
333,736,Afghanistan,Government of Afghanistan,130,,UIFSA,304,Government of Iran,2,,2001,2328,2217,7657,4,Afghanistan,700,,,630,700,700,3,25.1
413,16240,Ethiopia,Government of Ethiopia,97,,OLA,7595,,1,Oromiya,2019,40,40,43,3,Ethiopia,530,,,,530,530,4,25.1
413,16240,Ethiopia,Government of Ethiopia,97,,OLA,7595,,1,Oromiya,2020,28,28,378,3,Ethiopia,530,,,,530,530,4,25.1
413,16240,Ethiopia,Government of Ethiopia,97,,OLA,7595,,1,Oromiya,2021,283,276,3774,3,Ethiopia,530,,,,530,530,4,25.1
413,16240,Ethiopia,Government of Ethiopia,97,Government of Kenya,OLA,7595,,1,Oromiya,2022,766,667,5961,4,"Ethiopia, Kenya",530,501,,,530,"530, 501",4,25.1
413,16240,Ethiopia,Government of Ethiopia,97,,OLA,7595,,1,Oromiya,2023,464,400,5046,3,Ethiopia,530,,,,530,530,4,25.1
413,16240,Ethiopia,Government of Ethiopia,97,,OLA,7595,,1,Oromiya,2024,685,667,4776,3,Ethiopia,530,,,,530,530,4,25.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1989,25,25,150,3,Ethiopia,530,,,,530,530,4,25.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1990,80,80,3036,3,Ethiopia,530,,,,530,530,4,25.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1991,700,700,1330,3,Ethiopia,530,,,,530,530,4,25.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1992,165,165,275,3,Ethiopia,530,,,,530,530,4,25.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1994,25,25,42,3,Ethiopia,530,,,,530,530,4,25.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1995,25,1,402,3,Ethiopia,530,,,,530,530,4,25.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1998,25,25,25,3,Ethiopia,530,,,,530,530,4,25.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1999,683,372,2914,3,"Ethiopia, Kenya",530,,,,530,"530, 501",4,25.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2000,25,25,608,3,Ethiopia,530,,,,530,530,4,25.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2001,25,10,876,3,"Ethiopia, Kenya",530,,,,530,"530, 501",4,25.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2002,25,25,1434,3,Ethiopia,530,,,,530,530,4,25.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2003,25,25,76,3,Ethiopia,530,,,,530,530,4,25.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2004,25,0,167,3,Ethiopia,530,,,,530,530,4,25.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2005,25,0,75,3,Ethiopia,530,,,,530,530,4,25.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2006,25,0,202,3,Ethiopia,530,,,,530,530,4,25.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2007,25,0,361,3,Ethiopia,530,,,,530,530,4,25.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2008,25,25,175,3,Ethiopia,530,,,,530,530,4,25.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2009,42,42,97,3,Ethiopia,530,,,,530,530,4,25.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2010,25,25,128,3,Ethiopia,530,,,,530,530,4,25.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2011,25,0,174,3,Ethiopia,530,,,,530,530,4,25.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2012,25,25,162,3,Ethiopia,530,,,,530,530,4,25.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2013,25,25,93,3,Ethiopia,530,,,,530,530,4,25.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2015,25,25,110,3,"Ethiopia, Kenya",530,,,,530,"530, 501",4,25.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2016,25,5,292,3,Ethiopia,530,,,,530,530,4,25.1
15183,16474,Tanzania,Government of Tanzania,92,,IS,234,,1,Islamic State,2020,25,22,26,3,Tanzania,510,,,,510,510,4,25.1
15256,16685,Benin,Government of Benin,1209,,JNIM,6716,,2,,2022,30,30,33,3,Benin,434,,,,434,434,4,25.1
15256,16685,Benin,Government of Benin,1209,,JNIM,6716,,2,,2023,28,28,33,3,Benin,434,,,,434,434,4,25.1
15256,16685,Benin,Government of Benin,1209,,JNIM,6716,,2,,2024,77,73,83,3,Benin,434,,,,434,434,4,25.1
15438,16938,Uganda,Government of Uganda,90,,IS,234,,1,Islamic State,2022,25,25,28,3,Uganda,500,,,,500,500,4,25.1
358,16955,Togo,Government of Togo,82,,JNIM,6716,,2,,2022,34,19,59,3,Togo,461,,,,461,461,4,25.1
358,16955,Togo,Government of Togo,82,,JNIM,6716,,2,,2023,29,29,48,3,Togo,461,,,,461,461,4,25.1
358,16955,Togo,Government of Togo,82,,JNIM,6716,,2,,2024,46,46,53,3,Togo,461,,,,461,461,4,25.1
16069,17147,Ethiopia,Government of Ethiopia,97,,Fano,8118,,3,Amhara,2023,1218,1218,1822,3,Ethiopia,530,,,,530,530,4,25.1
16069,17147,Ethiopia,Government of Ethiopia,97,,Fano,8118,,3,Amhara,2024,2139,2122,5539,3,Ethiopia,530,,,,530,530,4,25.1
399,"17509, 17511, 17528",Russia (Soviet Union),Government of Russia (Soviet Union),57,,"LSR, RDK, Wagner","8639, 8640, 8650",,2,,2023,97,60,176,3,Russia (Soviet Union),365,,,,365,365,1,25.1
399,17511,Russia (Soviet Union),Government of Russia (Soviet Union),57,,LSR,8640,,2,,2024,28,24,35,3,Russia (Soviet Union),365,,,,365,365,1,25.1
399,849,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Parliamentary Forces,351,,2,,1993,145,145,147,3,Russia (Soviet Union),365,,,,365,365,1,25.1
16038,17666,Mali,Government of Mali,72,,FLA,8822,,3,Azawad,2023,170,170,230,3,Mali,432,,,,432,432,4,25.1
16038,17666,Mali,Government of Mali,72,"Government of Burkina Faso, Government of Russia (Soviet Union)",FLA,8822,,3,Azawad,2024,123,110,197,4,Mali,432,"439, 365",,,432,432,4,25.1
16099,17738,"United Kingdom, United States of America, Yemen (North Yemen)","Government of United Kingdom, Government of United States of America","28, 3","Government of Australia, Government of Bahrain, Government of Canada, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Singapore, Government of Sri Lanka",Government of Yemen (North Yemen),123,,1,"Red Sea, Bab al Mandab and Gulf of Aden",2024,117,72,184,2,Yemen (North Yemen),"200, 2","900, 692, 20, 210, 920, 385, 830, 780",678,,"2, 200, 678",678,"1, 2, 5",25.1
381,17970,Haiti,Government of Haiti,6,Government of Kenya,Viv Ansanm,9067,,2,,2024,193,174,207,4,Haiti,41,501,,,41,41,5,25.1
381,814,Haiti,Government of Haiti,6,,Military faction (forces of Himmler Rebu and Guy Francois),763,,2,,1989,48,21,57,3,Haiti,41,,,,41,41,5,25.1
381,815,Haiti,Government of Haiti,6,,Military faction (forces of Raol Cédras),764,,2,,1991,160,55,359,3,Haiti,41,,,,41,41,5,25.1
381,"816, 817",Haiti,Government of Haiti,6,,"FLRN, OP Lavalas","765, 766",,2,,2004,207,130,516,3,Haiti,41,,,,41,41,5,25.1
16379,18169,Somalia,Government of Somalia,95,,Jubaland State of Somalia,9260,,1,Jubaland,2024,75,10,75,3,Somalia,520,,,,520,520,4,25.1
205,406,Iran,Government of Iran,114,,KDPI,164,,1,Kurdistan,1990,31,31,335,3,Iran,630,,,,630,630,2,25.1
205,406,Iran,Government of Iran,114,,KDPI,164,,1,Kurdistan,1993,110,110,110,3,"Iran, Iraq",630,,,,630,"630, 645",2,25.1
205,406,Iran,Government of Iran,114,,KDPI,164,,1,Kurdistan,1996,27,27,29,3,"Iran, Iraq",630,,,,630,"630, 645",2,25.1
205,406,Iran,Government of Iran,114,,KDPI,164,,1,Kurdistan,2016,30,30,137,3,"Iran, Iraq",630,,,,630,"630, 645",2,25.1
205,406,Iran,Government of Iran,114,,KDPI,164,,1,Kurdistan,2018,44,33,78,3,"Iran, Iraq",630,,,,630,"630, 645",2,25.1
209,"411, 412",Philippines,Government of Philippines,154,,"CPP, Military faction (forces of Honasan, Abenina & Zumel)","169, 170",,2,,1989,822,801,885,3,Philippines,840,,,,840,840,3,25.1
209,"411, 412",Philippines,Government of Philippines,154,,"CPP, Military faction (forces of Honasan, Abenina & Zumel)","169, 170",,2,,1990,1175,1171,1193,3,Philippines,840,,,,840,840,3,25.1
