Entity,Code,Year,cephalopods__00002766__production__005511__tonnes,molluscs__other__00002767__production__005511__tonnes,crustaceans__00002765__production__005511__tonnes,marine_fish__other__00002764__production__005511__tonnes,demersal_fish__00002762__production__005511__tonnes,pelagic_fish__00002763__production__005511__tonnes,freshwater_fish__00002761__production__005511__tonnes
Nigeria,NGA,1984,0,0,8720,23580,82450,38740,110430
Nigeria,NGA,1985,0,0,2810,44150,72760,37870,87760
Nigeria,NGA,1986,0,0,7410,69630,58190,29280,107080
Nigeria,NGA,1987,0,0,6390,62620,43950,44280,103560
Nigeria,NGA,1988,0,0,7930,63660,53300,44060,110570
Nigeria,NGA,1989,0,0,8610,49000,74190,53540,115100
Nigeria,NGA,1990,5630,0,8610,126060,50550,26790,98680
Nigeria,NGA,1991,490,0,11140,10470,57380,96670,91560
Nigeria,NGA,1992,10,0,15040,23680,74680,95650,109360
Nigeria,NGA,1993,200,0,17510,12060,40330,73590,111820
Nigeria,NGA,1994,160,0,12580,20130,61750,68910,117700
Nigeria,NGA,1995,180,0,20770,39340,68720,103700,133390
Nigeria,NGA,1996,0,0,16680,32990,77570,121230,109010
Nigeria,NGA,1997,290,0,27160,21230,98500,147100,117940
Nigeria,NGA,1998,0,2360,26210,40300,104520,150620,159480
Nigeria,NGA,1999,0,0,35290,33770,114810,132360,161130
Nigeria,NGA,2000,0,0,25600,51540,104860,127070,158030
Nigeria,NGA,2001,190,2080,25790,49200,107350,113360,178570
Nigeria,NGA,2002,420,2430,35710,28150,114820,112280,217910
Nigeria,NGA,2003,330,2740,34330,13270,125730,123800,205650
Nigeria,NGA,2004,290,2910,28550,25320,110970,114940,226210
Nigeria,NGA,2005,140,2820,33920,19770,110110,118370,294410
Nigeria,NGA,2006,320,2480,37460,29390,125950,133330,307970
Nigeria,NGA,2007,250,2870,25840,28860,118400,127100,312190
Nigeria,NGA,2008,290,2670,20060,28520,121020,124400,447620
Nigeria,NGA,2009,260,3020,27960,28100,122700,130399.99,438570
Nigeria,NGA,2010,0,3000,29000,27000,130000,133000,494000
Nigeria,NGA,2011,0,4000,29000,28000,139000,135000,522000
Nigeria,NGA,2012,0,5000,32000,30000,147000,143000,566000
Nigeria,NGA,2013,0,5000,33000,33000,163000,148000,618000
Nigeria,NGA,2014,0,6000,34000,41000,173000,150000,668000
Nigeria,NGA,2015,1000,6000,36000,82000,168000,81000,655000
Nigeria,NGA,2016,0,5000,34000,53000,174000,90000,684000
Nigeria,NGA,2017,1000,5000,61000,62000,205000,164000,716000
Nigeria,NGA,2018,1000,5000,61000,59000,197000,164000,683000
Nigeria,NGA,2019,1000,4000,56000,55000,185000,151000,663000
Nigeria,NGA,2020,1000,4000,53000,53000,175000,143000,616000
Nigeria,NGA,2021,1000,4000,55000,54000,181000,148000,638000
Nigeria,NGA,2022,1000,4000,55000,54000,181000,148000,638000
North America,,1961,15820,615610,326090,142030,930190,1713910,383280
North America,,1962,8000,602790,334400,171580,976160,1765190,408790
North America,,1963,10760,637820,364540,174560,1006529.94,1596530,377620
North America,,1964,19820,640760,366070,194220,991570,1449020,392820
North America,,1965,18470,643310,401520,203950,1039050,1534830,397490
North America,,1966,16530,639360,423350,187370,1081710,1385000,452210
North America,,1967,19580,636110,435890,222330,1021550,1376260,364780
North America,,1968,15050,650710,402230,232520,1029300,1569560,481090
North America,,1969,13440,638650,421450,233130,996150,1613880,361730
North America,,1970,14000,735550,465790,225000,975800,1881950,460540
North America,,1971,19700,718450,482550,252400,974270,1991670,413690
North America,,1972,14310,702300,502090,260000,946450,1841340,380620
North America,,1973,9900,692750,496290,299000,985540,1871840,405860
North America,,1974,19400,720630,509970,190380,862020,1924080,374430
North America,,1975,20380,763750,485370,165160,879020,2045280,347150
North America,,1976,33190,754780,511720,211490,951510,2297130,408370
North America,,1977,53540,823200,571570,181330,988039.94,2273030,435370
North America,,1978,66860,883910,611360,301890,1160020,2597040,470760
North America,,1979,134240,868960,613520,345520,1245030,2649180,511050
North America,,1980,81800,886300,643340,347840,1334200,2924190,588420
North America,,1981,62230,1129070,637060,478980,1583040,2726310,701320
North America,,1982,46780,1005700,591160,246740,1777710,2951630,719650
North America,,1983,36900,984270,551030,292010,1850660,2815830,744800
North America,,1984,32110,1317850,575940,337810,2080800,2708420,771880
North America,,1985,41680,1086450,619360,333330,2353830,2958380,854020
North America,,1986,62010,979500,682520,348820,2807810,2797650,847970
North America,,1987,65710,1066300,687470,333950,3399810,3088110,853550
North America,,1988,81660,1071890,693680,305220,3582320,2854860,866070
North America,,1989,96740,1051720,710790,299720,3390840,2838870,973499.94
North America,,1990,86860,993650,703940,510150,3574370,2577090,917750
North America,,1991,107050,957820,790140,538240,3027150,2482160,954070
North America,,1992,86520,996560,782240,420160,3130800,2185410,929770
North America,,1993,107090,1017480,808140,387410,3096690,2231070,1028599.94
North America,,1994,132580,1006930,749540,421140,2933610,2408650,1012710
North America,,1995,172320,966280,754850,411890,2664610,2281610,1127520
North America,,1996,260910,886710,770770,351850,2689850,2330550,1025470
North America,,1997,263740,835470,817670,341640,2727260,2557110,941580
North America,,1998,97110,779930,890600,292540,2675380,2312800,960090
North America,,1999,209940,822310,891580,239170,2452820,2418850,1065910
North America,,2000,229500,974250,835230,236190,2510150,2483330,999920
North America,,2001,205120,1027850,835960,227670,2738520,2677170,1048550
North America,,2002,227749.98,1068330,905010,216770,2763070,2710220,1017410
North America,,2003,178040,1110670,955110,217360,2781410,2498970,1106640
North America,,2004,195920,1128110,978660,213820,2888030,2439750,1097580
North America,,2005,152390,988160.06,983610,195670,3006780,2390340,1166440
North America,,2006,179610,1012920,1069980,189630,2947990,2562380,1059400
North America,,2007,153800,1016970,1024310,160880,2727080,2842170,1146760
North America,,2008,163990,954460,1057320,158620,2471720,2950410,1002190
North America,,2009,205700,981910,1025020,156990,2097700,3087390,1008720
North America,,2010,220000,970000,1050000,167000,2216000,2948000,1037000
North America,,2011,212000,1004000,1083000,153000,2710000,3123000,994000
North America,,2012,172000,970000,1075000,189000,2681000,2850000,942000
North America,,2013,180000,922000,1052000,102000,2802000,2731000,1166000
North America,,2014,197000,890000,1090000,102000,2942000,2607000,1032000
North America,,2015,95000,883000,1173000,112000,2862000,2541000,1231000
North America,,2016,105000,882000,1118000,119000,3076000,2465000,1070000
North America,,2017,140000,919000,1103000,127000,3185000,2418000,1226000
North America,,2018,121000,857000,1135000,119000,3108000,2504000,1102000
North America,,2019,106000,925000,943000,453000,2988000,2338000,1114000
North America,,2020,106000,925000,943000,453000,2988000,2338000,1114000
North America,,2021,106000,925000,943000,453000,2988000,2338000,1114000
North America,,2022,106000,925000,943000,453000,2988000,2338000,1114000
North Korea,PRK,1961,0,0,0,318000,0,0,24000
North Korea,PRK,1962,0,0,0,324000,0,0,24000
North Korea,PRK,1963,0,0,0,342000,0,0,24000
North Korea,PRK,1964,0,0,0,338000,0,0,24200
North Korea,PRK,1965,0,0,0,362000,0,0,24300
North Korea,PRK,1966,0,0,0,389000,0,0,24410
North Korea,PRK,1967,0,0,0,414000,0,0,24520
North Korea,PRK,1968,0,0,0,426000,0,0,24620
North Korea,PRK,1969,0,0,0,423000,0,0,24730
North Korea,PRK,1970,0,1700,400,365900,0,0,18840
North Korea,PRK,1971,800,2600,700,397900,0,0,27960
North Korea,PRK,1972,1900,4250,1700,430150,0,0,32070
North Korea,PRK,1973,4000,5200,2000,428800,0,0,36190
North Korea,PRK,1974,4300,6750,1850,499100,0,0,40300
North Korea,PRK,1975,2300,6000,2000,523800,0,0,40420
North Korea,PRK,1976,470,15750,4470,566340,0,0,45540
North Korea,PRK,1977,120,8330,1270,559670,0,0,48660
North Korea,PRK,1978,370,5860,880,893730,160,0,48810
North Korea,PRK,1979,430,12130,540,851340,1300,0,53010
North Korea,PRK,1980,430,9470,1670,792370,1900,0,56200
North Korea,PRK,1981,300,12710,390,986580,2100,0,57400
North Korea,PRK,1982,220,14350,13830,981490,4300,0,60590
North Korea,PRK,1983,100,18490,10640,665280,2850,0,63790
North Korea,PRK,1984,80,23500,13700,675100,500,0,62800
North Korea,PRK,1985,0,30500,13800,659150,550,0,59900
North Korea,PRK,1986,300,30000,18500,696350,1300,210,59100
North Korea,PRK,1987,200,40000,27300,872420,2400,230,55000
North Korea,PRK,1988,100,45000,28400,646030,8300,170,51000
North Korea,PRK,1989,100,45000,26000,689400,7300,500,48000
North Korea,PRK,1990,100,49900,14000,419200,10000,1000,35000
North Korea,PRK,1991,100,49900,18000,318800,10000,1000,32000
North Korea,PRK,1992,100,54900,21000,302500,10000,1000,31000
North Korea,PRK,1993,1040,54000,24000,300630,44330,2500,28000
North Korea,PRK,1994,4630,70690,26650,216710,80860,19700,27000
North Korea,PRK,1995,3160,68550,21090,152770,126650,60,25400
North Korea,PRK,1996,8890,77840,33930,163330,23820,10,23050
North Korea,PRK,1997,14190,66640,15270,107470,77090,0,23530
North Korea,PRK,1998,10000,65000,15200,112600,72500,0,19500
North Korea,PRK,1999,10000,65000,15400,111900,69500,0,15500
North Korea,PRK,2000,8250,63000,15650,112150,67300,0,11700
North Korea,PRK,2001,8600,60000,16180,108990,66800,0,8630
North Korea,PRK,2002,9400,76000,25000,82600,66800,0,8700
North Korea,PRK,2003,9500,95000,21000,67600,66800,0,8700
North Korea,PRK,2004,9110,95000,19000,69600,66800,0,8700
North Korea,PRK,2005,9400,66000,10000,107600,66800,0,8730
North Korea,PRK,2006,9400,60000,16000,107600,66800,0,8730
North Korea,PRK,2007,9500,60000,16000,107600,66800,0,8750
North Korea,PRK,2008,9500,60100,16000,107600,66800,0,8750
North Korea,PRK,2009,9500,60200,16000,107600,66800,0,8750
North Korea,PRK,2010,10000,60000,17000,114000,71000,0,9000
North Korea,PRK,2011,11000,60000,17000,115000,71000,0,9000
North Korea,PRK,2012,10000,70000,17000,102000,69000,0,10000
North Korea,PRK,2013,10000,60000,16000,110000,68000,0,10000
North Korea,PRK,2014,12000,80000,18000,98000,73000,0,10000
North Korea,PRK,2015,11000,60000,17000,116000,71000,0,10000
North Korea,PRK,2016,10000,60000,17000,110000,67000,0,11000
North Korea,PRK,2017,19000,62000,17000,101000,67000,0,15000
North Korea,PRK,2018,10000,62000,17000,110000,67000,0,18000
North Macedonia,MKD,1992,,,,,,,1090
North Macedonia,MKD,1993,,,,,,,920
North Macedonia,MKD,1994,,,,,,,940
North Macedonia,MKD,1995,,,,,,,1040
North Macedonia,MKD,1996,,,,,,,600
North Macedonia,MKD,1997,,,,,,,670
North Macedonia,MKD,1998,,,,,,,780
North Macedonia,MKD,1999,,,,,,,1300
North Macedonia,MKD,2000,,,,,,,1430
North Macedonia,MKD,2001,,,,,,,920
North Macedonia,MKD,2002,,,,,,,910
North Macedonia,MKD,2003,,,,,,,1030
North Macedonia,MKD,2004,,,,,,,1170
North Macedonia,MKD,2005,,,,,,,1110
North Macedonia,MKD,2006,,,,,,,740
North Macedonia,MKD,2007,,,,,,,1220
North Macedonia,MKD,2008,,,,,,,1450
North Macedonia,MKD,2009,,,,,,,1760
North Macedonia,MKD,2010,,,,,,,2000
North Macedonia,MKD,2011,,,,,,,2000
North Macedonia,MKD,2012,,,,,,,2000
North Macedonia,MKD,2013,,,,,,,2000
North Macedonia,MKD,2014,,,,,,,1000
North Macedonia,MKD,2015,,,,,,,1000
North Macedonia,MKD,2016,,,,,,,1000
North Macedonia,MKD,2017,,,,,,,2000
North Macedonia,MKD,2018,,,,,,,1000
North Macedonia,MKD,2019,,,,,,,2000
North Macedonia,MKD,2020,,,,,,,2000
North Macedonia,MKD,2021,,,,,,,4000
North Macedonia,MKD,2022,,,,,,,4000
Northern Africa (FAO),,1961,2600,100,12300,22200,23100,187080,73100
Northern Africa (FAO),,1962,2400,100,12900,41600,24400,186750,73600
Northern Africa (FAO),,1963,2500,100,11400,29700,32200,192630,79800
Northern Africa (FAO),,1964,2800,200,11500,30800,32300,201680,111400
Northern Africa (FAO),,1965,3800,200,9100,24800,31200,222490,83800
Northern Africa (FAO),,1966,3200,200,6700,27800,31600,303830,92600
Northern Africa (FAO),,1967,2700,210,6800,23500,33200,262010.02,76400
Northern Africa (FAO),,1968,4500,820,4800,35300,30500,214130,74700
Northern Africa (FAO),,1969,8900,520,3100,36300,30800,226250,74500
Northern Africa (FAO),,1970,3790,120,2350,36090,32349.998,245050,75810
Northern Africa (FAO),,1971,3240,220,4610,25660,32470.002,240920,75200
Northern Africa (FAO),,1972,3640,40,3890,37840,36170,265720,77170
Northern Africa (FAO),,1973,6310,150,3650,21820,34060,409120,88300
Northern Africa (FAO),,1974,7030,270,5140,41410,37360,301860,91370
Northern Africa (FAO),,1975,7900,80,4920,32860,38550,255660,97510
Northern Africa (FAO),,1976,8540,160,5640,34870,38000,314940,94230
Northern Africa (FAO),,1977,9340,70,5130,39870,45100,291290,96730
Northern Africa (FAO),,1978,13670,80,5980,23920,45100,319260,102000
Northern Africa (FAO),,1979,9590,350,7400,29530,54100,326240,122430
Northern Africa (FAO),,1980,18830,1400,8090,43380,52030,351400,132140
Northern Africa (FAO),,1981,33120,1290,7230,50130,55910,394310,134010
Northern Africa (FAO),,1982,41500,1920,8650,56070,57370,354590,158630
Northern Africa (FAO),,1983,76410,2240,11620,63760,62950,402960,154840
Northern Africa (FAO),,1984,79900,2370,8700,64900,67430,415700,164560
Northern Africa (FAO),,1985,70000,2400,9340,87060,74770,433460,195940
Northern Africa (FAO),,1986,63590,2020,12500,140580,67060,514610,206770
Northern Africa (FAO),,1987,81880,2010,16630,122750,72560,456660,193810
Northern Africa (FAO),,1988,85700,2520,11490,126190,78810,532640,237960
Northern Africa (FAO),,1989,77900,2020,14820,82810,108000,528160,225740
Northern Africa (FAO),,1990,88140,2220,14540,82770,119960,540500,245540
Northern Africa (FAO),,1991,105940,2280,19090,74380,125790,547730,266920
Northern Africa (FAO),,1992,98730,2170,16750,80200,127550,521090.03,269230
Northern Africa (FAO),,1993,113670,2130,19520,78930,121600,598850,274030
Northern Africa (FAO),,1994,93700,1590,23940,100690,121760,760030,289010
Northern Africa (FAO),,1995,109250,2500,35140,80870,143350,803540,319040
Northern Africa (FAO),,1996,101930,1720,23180,97930,146720,580200,335380
Northern Africa (FAO),,1997,87770,1350,25550,123990,154620,726640,351530
Northern Africa (FAO),,1998,110360,3140,30390,89960,184490,659620,409820
Northern Africa (FAO),,1999,136710,2830,35040,113830,199040,696950,455040
Northern Africa (FAO),,2000,177440,3720,40690,78270,277940,802380,513210.03
Northern Africa (FAO),,2001,160850,6170,34050,54680,281320,1066690,558520
Northern Africa (FAO),,2002,91420,6050,34050,99950,301930,949920,571180
Northern Africa (FAO),,2003,74840,6480,32070,50670,338790,951130,636270
Northern Africa (FAO),,2004,47970,4610,33140,70710,326590,957300,637060
Northern Africa (FAO),,2005,86630,5440,36020,139060,344970,969240,635550
Northern Africa (FAO),,2006,77900,6420,32099.998,84010,435250,907730,624330
Northern Africa (FAO),,2007,77150,6520,35360,84040,439830,923540,645280
Northern Africa (FAO),,2008,90700,6010,39660,64290,409180,1025390,744620
Northern Africa (FAO),,2009,100240,6020,40740,100460,404840,1126970,786500
Northern Africa (FAO),,2010,71000,6000,36000,70000,379000,1133000,990000
Northern Africa (FAO),,2011,76000,6000,41000,76000,357000,946000,1059000
Northern Africa (FAO),,2012,68000,6000,36000,74000,385000,1164000,1101000
Northern Africa (FAO),,2013,112000,7000,41000,73000,371000,1211000,1195000
Northern Africa (FAO),,2014,95000,8000,47000,82000,369000,1321000,1219000
Northern Africa (FAO),,2015,117000,8000,40000,72000,411000,1304000,1228000
Northern Africa (FAO),,2016,115000,9000,41000,64000,435000,1398000,1393000
Northern Africa (FAO),,2017,106000,9000,45000,74000,524000,1343000,1372000
Northern Africa (FAO),,2018,85000,7000,40000,67000,541000,1391000,1550000
Northern Africa (FAO),,2019,105000,9000,45000,59000,571000,1447000,1606000
Northern Africa (FAO),,2020,130000,11000,47000,38000,675000,1311000,1478000
Northern Africa (FAO),,2021,133000,10000,64000,20000,716000,1347000,1437000
Northern Africa (FAO),,2022,133000,10000,64000,20000,716000,1347000,1437000
Northern America (FAO),,1961,15220,585110,223790,76680,894290,1662210,374060
Northern America (FAO),,1962,7300,571940,232800,107480,933360,1716890,402190
Northern America (FAO),,1963,9860,602370,262040.02,107260,955430,1541120,368810
Northern America (FAO),,1964,19320,602860,257870,129420,941570,1378050,385920
Northern America (FAO),,1965,17570,597410,304320,131450,982550,1442750,389990
Northern America (FAO),,1966,15030,600650,315150,99970,1022220,1254580,443110
Northern America (FAO),,1967,17680,591260,322990,105030,947630,1222850,354570
Northern America (FAO),,1968,13050,599060,298630,100980,951980,1428200,470300
Northern America (FAO),,1969,11040,580350,315780,92500,906960,1524770,350230
Northern America (FAO),,1970,12300,680900,343100,78900,876300,1741900,450750
Northern America (FAO),,1971,17100,668700,355300,71800,849100,1820240,403190
Northern America (FAO),,1972,10400,643250,371500,66100,810500,1669610,368420
Northern America (FAO),,1973,7900,644600,362650,86200,842100,1634980,388750
Northern America (FAO),,1974,15810,669620,375050,81500,707000,1663940,359110
Northern America (FAO),,1975,16150,710650,353250,74250,735920,1679470,328970
Northern America (FAO),,1976,24090,709170,402320,78040,789020,1823650,389290
Northern America (FAO),,1977,41830,779160,464400,76590,846690,1663240,415250
Northern America (FAO),,1978,54650,826710,476260,76890,989470,1975740,446810
Northern America (FAO),,1979,111730,804900,472690,71920,1127530,1911160,474320
Northern America (FAO),,1980,49570,815880,494790,84230,1188500,1882710,543850
Northern America (FAO),,1981,43370,1055010,476410,67550,1369110,1685300,604240
Northern America (FAO),,1982,39360,932740,429980,56700,1552250,1911590,611110
Northern America (FAO),,1983,27900,920270,402780,54590,1702520,2018260,632460
Northern America (FAO),,1984,22230,1241200,423670,56160,1906150,1987690,651640
Northern America (FAO),,1985,26230,1006030,454460,44640,2196100,1940060,739600
Northern America (FAO),,1986,38250,891820,519050,58170,2652520,1822050,717510
Northern America (FAO),,1987,41810,973580,512580.03,66880,3235210,2061639.9,666960
Northern America (FAO),,1988,58210,965500,537430,47790,3407640,1906800,686100
Northern America (FAO),,1989,61240,931760,553800,43180,3224990,1780920,788340
Northern America (FAO),,1990,49280,868150,571130,55090,3373510,1850080,756250
Northern America (FAO),,1991,66060,854520,639580,47150,2828210,1736050,794780
Northern America (FAO),,1992,52440,911320,635550,60910,2929660,1549130,767450
Northern America (FAO),,1993,76590,936090,632860,78600,2898630,1602150,866080
Northern America (FAO),,1994,103750,909640,566590,44470,2753200,1750990,839960
Northern America (FAO),,1995,105230,878480,553840,37630,2465560,1527390,951500
Northern America (FAO),,1996,117900,785340,567880,29660,2484470,1522400,827900
Northern America (FAO),,1997,117490,735910,608130,30540,2531970,1663650,750530
Northern America (FAO),,1998,47320,693740,686500,21030,2482010,1504910,784520
Northern America (FAO),,1999,117490,729900,685970,20080,2258020,1624800,891310
Northern America (FAO),,2000,144230,873210,631050,20880,2318140,1468720,815670
Northern America (FAO),,2001,105250,920740,625190,22820,2541110,1502600,878860
Northern America (FAO),,2002,93690,963330,683420,15730,2557010,1489840,845450
Northern America (FAO),,2003,59820,1013710,696880,23890,2626420,1405480,908640
Northern America (FAO),,2004,82080,1037390,722590,16270,2745290,1375830,881840
Northern America (FAO),,2005,86600,884280,670160,23710,2807690,1236170,937860
Northern America (FAO),,2006,88200,903020,725530,9410,2758540,1290610,827020
Northern America (FAO),,2007,72460,908400,677680,7670,2540090,1341770,905570
Northern America (FAO),,2008,66670,851100,701080,11060,2299260,1237260,772810
Northern America (FAO),,2009,121530,882930,694900,17860,1929320,1355560,786740
Northern America (FAO),,2010,154000,852000,732000,21000,2041000,1261000,824000
Northern America (FAO),,2011,150000,849000,750000,11000,2567000,1549000,765000
Northern America (FAO),,2012,118000,850000,759000,9000,2531000,1432000,703000
Northern America (FAO),,2013,119000,811000,748000,9000,2623000,1316000,912000
Northern America (FAO),,2014,123000,767000,755000,8000,2744000,1269000,716000
Northern America (FAO),,2015,53000,748000,776000,7000,2628000,1362000,905000
Northern America (FAO),,2016,64000,758000,719000,15000,2817000,1330000,691000
Northern America (FAO),,2017,94000,766000,666000,7000,2935000,1137000,873000
Northern America (FAO),,2018,75000,717000,669000,12000,2823000,1213000,699000
Northern America (FAO),,2019,54000,802000,509000,338000,2769000,965000,777000
Northern America (FAO),,2020,54000,802000,509000,338000,2769000,965000,777000
Northern America (FAO),,2021,54000,802000,509000,338000,2769000,965000,777000
Northern America (FAO),,2022,54000,802000,509000,338000,2769000,965000,777000
Northern Europe (FAO),,1961,1000,33800,41400,56310,2145380,1720090,57850
Northern Europe (FAO),,1962,7100,42300,44300,76230,2263830,1692360,59260
Northern Europe (FAO),,1963,800,35100,50000,107950,2396620,1713160,57370
Northern Europe (FAO),,1964,1700,36500,48200,77840,2361000,2240020,54450
Northern Europe (FAO),,1965,11200,40300,45300,75290,2395790,3146740,56870
Northern Europe (FAO),,1966,2600,45600,41600,69690,2415390,3752000,60960
Northern Europe (FAO),,1967,2200,50100,42000,67430,2505990,3900930,64449.996
Northern Europe (FAO),,1968,300,48700,46000,62520,2913560,3146650,69870
Northern Europe (FAO),,1969,300,56900,50100,96110,3000010,2611330,61320
Northern Europe (FAO),,1970,1400,69900,52200,160530,3065070,3001240,56670
