ConditionName,ConditionSNOMED,PathogenName,PathogenTaxonID,Fatalities,CountryName,CountryISO,Admin1Name,Admin1ISO,Admin2Name,CityName,PeriodStartDate,PeriodEndDate,PartOfCumulativeCountSeries,AgeRange,Subpopulation,PlaceOfAquisition,DiagnosisCertainty,SourceName,CountValue,DOI
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-05-09,1954-05-15,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-05-30,1954-06-05,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-06-06,1954-06-12,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-06-13,1954-06-19,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,5.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-06-20,1954-06-26,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-06-27,1954-07-03,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,4.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-07-04,1954-07-10,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,17.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-07-11,1954-07-17,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,22.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-07-18,1954-07-24,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,26.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-07-25,1954-07-31,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,37.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-08-01,1954-08-07,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,51.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-08-08,1954-08-14,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,42.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-08-15,1954-08-21,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,25.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-08-22,1954-08-28,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,38.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-08-29,1954-09-04,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,54.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-09-05,1954-09-11,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,41.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-09-12,1954-09-18,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,57.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-09-19,1954-09-25,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,55.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-09-26,1954-10-02,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,27.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-10-03,1954-10-09,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,17.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-10-10,1954-10-16,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,33.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-10-17,1954-10-23,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,16.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-10-24,1954-10-30,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,17.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-10-31,1954-11-06,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,13.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-11-07,1954-11-13,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,6.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-11-14,1954-11-20,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,10.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-11-21,1954-11-27,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-11-28,1954-12-04,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-12-05,1954-12-11,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1954-12-26,1955-01-01,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-01-30,1955-02-05,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-02-06,1955-02-12,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-02-27,1955-03-05,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-04-24,1955-04-30,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-05-08,1955-05-14,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-05-15,1955-05-21,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-05-22,1955-05-28,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,4.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-05-29,1955-06-04,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-06-05,1955-06-11,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,4.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-06-12,1955-06-18,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-06-19,1955-06-25,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-06-26,1955-07-02,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,9.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-07-03,1955-07-09,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,9.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-07-10,1955-07-16,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,10.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-07-17,1955-07-23,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,16.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-07-24,1955-07-30,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,17.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-07-31,1955-08-06,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,28.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-08-07,1955-08-13,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,48.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-08-14,1955-08-20,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,58.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-09-04,1955-09-10,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,22.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-09-11,1955-09-17,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,19.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-09-18,1955-09-24,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,14.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-09-25,1955-10-01,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,5.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-10-02,1955-10-08,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,6.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-10-09,1955-10-15,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,5.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-10-23,1955-10-29,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,7.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-10-30,1955-11-05,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,5.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-11-06,1955-11-12,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-11-13,1955-11-19,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,4.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-11-20,1955-11-26,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-12-04,1955-12-10,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1955-12-25,1955-12-31,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1956-01-01,1956-01-07,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1956-01-29,1956-02-04,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1956-02-12,1956-02-18,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1956-03-04,1956-03-10,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1956-04-15,1956-04-21,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1956-04-29,1956-05-05,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1956-05-13,1956-05-19,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1956-05-20,1956-05-26,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1956-05-27,1956-06-02,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1956-06-03,1956-06-09,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1956-06-10,1956-06-16,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1956-06-17,1956-06-23,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1956-06-24,1956-06-30,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1956-07-01,1956-07-07,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,4.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1956-07-08,1956-07-14,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,8.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1956-07-15,1956-07-21,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,17.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1956-07-22,1956-07-28,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,13.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1956-07-29,1956-08-04,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,21.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1956-08-05,1956-08-11,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,38.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1956-08-12,1956-08-18,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,48.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,IOWA,US-IA,NA,NA,1956-08-19,1956-08-25,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,62.0,10.25337/T7/ptycho.v2.0/US.14535005
