CityID,ObsID,year,LastObservation,City,metro_names,Country,continent,region,subregion,state_name,state_abbr,population,longitude,latitude,Walking,Cycling,Motorbykes,Active,Bus,Car,IncomeGroup,DataSource,DataLink,GDPPP 2022
M10522,ID0451,2011,YES,Nottingham,Nottingham,United Kingdom,Europe,Europe,Northern Europe,,,303900,-1.161,52.952,0.17,0.04,NA,0.21,0.25,0.54,High income,The European Platform on Mobility Management,https://epomm.eu/ ,48866.60396
M10523,ID0452,2005,YES,Nova Gorica,Nova Gorica,Slovenia,Europe,Europe,Southern Europe,,,12997,13.647,45.957,0.2,0.03,NA,0.23,0.08,0.69,High income,The European Platform on Mobility Management,https://epomm.eu/ ,32163.51142
M10524,ID0453,2019,YES,Nuremberg,Nuremberg,Germany,Europe,Europe,Western Europe,,,510000,11.076,49.453,0.24,0.14,NA,0.38,0.23,0.39,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,52745.75571
M10524,ID0455,2004,NO,Nuremberg,Nuremberg,Germany,Europe,Europe,Western Europe,,,503673,11.076,49.453,0.23,0.09,NA,0.32,0.21,0.47,High income,Mobilität in Nürnberg,https://www.vag.de/fileadmin/user_upload/06_dokumente/Daten_und_Fakten/daten-fakten-band-01-nuernberg-vag.pdf,52745.75571
M10524,ID0454,2016,NO,Nuremberg,Nuremberg,Germany,Europe,Europe,Western Europe,,,518000,11.076,49.453,0.237624,0.138614,NA,0.37624,0.19802,0.42574,High income,Nürnberg - Modal split,https://www.agora-verkehrswende.de/veroeffentlichungen/staedte-in-bewegung/file/pdf/?tx_agorathemen_themenliste%5Babbildung%5D=3585&cHash=98b6d16a47fdc479115798c5f43e44a7,52745.75571
M10526,ID0456,2020,YES,Oberhausen,Oberhausen,Germany,Europe,Europe,Western Europe,,,213000,6.862,51.49,0.22,0.06,NA,0.28,0.15,0.57,High income,Oberhausen - Mobilitätskarte,https://serviceportal.oberhausen.de/suche/-/egov-bis-detail/dienstleistung/117175/show,52745.75571
M10527,C256,2019,YES,Ocala,"Ocala, FL Metro Area",United States,North America,North America,Northern America,Florida,FL,331443,-82.1400923,29.1871986,0.005556,0.002222,NA,0.007778,0.0001,0.992222,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10528,C257,2019,YES,Ocean City,"Ocean City, NJ Metro Area",United States,North America,North America,Northern America,New Jersey,NJ,95345,-74.575026,39.277817,0.012658,0.006904,NA,0.019563,0.004603,0.975834,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10529,ID0457,2008,YES,Odense,Odense,Denmark,Europe,Europe,Northern Europe,,,187000,10.384,55.399,0.19,0.27,NA,0.46,0.26,0.28,High income,The European Platform on Mobility Management,https://epomm.eu/ ,67967.38187
M10530,C259,2019,YES,Ogden,"Ogden-Clearfield, UT Metro Area",United States,North America,North America,Northern America,Utah,UT,603869,-111.9620208,41.2364919,0.015815,0.00365,NA,0.019465,0.010949,0.969586,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10531,C260,2019,YES,Oklahoma City,"Oklahoma City, OK Metro Area",United States,North America,North America,Northern America,Oklahoma,OK,1279535,-97.5164276,35.4675602,0.018265,0.002283,NA,0.020548,0.002283,0.977169,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10532,ID0458,2007,YES,Oldenburg,Oldenburg,Germany,Europe,Europe,Western Europe,,,159563,8.227,53.136,0.17,0.22,NA,0.39,0.06,0.55,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10533,ID0459,2011,YES,Olhao,Olhão,Portugal,Europe,Europe,Southern Europe,,,45000,-7.836,37.031,0.27,0.02,NA,0.29,0.05,0.66,High income,The European Platform on Mobility Management,https://epomm.eu/ ,27275.11155
M10534,C261,2019,YES,Olympia-Tumwater,"Olympia-Tumwater, WA Metro Area",United States,North America,North America,Northern America,Washington,WA,256477,-122.908537,46.999973,NA,NA,NA,0.024804,0.011749,0.963446,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10535,C262,2019,YES,Omaha,"Omaha-Council Bluffs, NE-IA Metro Area",United States,North America,North America,Northern America,Iowa,IA,872995,-95.8871579,41.235836,0.018051,0.001203,NA,0.019254,0.006017,0.974729,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10536,ID0460,2000,YES,Oporto,Oporto,Portugal,Europe,Europe,Southern Europe,,,263000,-8.625,41.154,0.316832,0.009901,NA,0.32673,0.24752,0.42574,High income,Civitas,https://civitas.eu/cities/porto,27275.11155
M10537,ID0461,2008,YES,Oranienburg,Oranienburg,Germany,Europe,Europe,Western Europe,,,41488,13.238,52.744,0.2,0.2,NA,0.4,0.1,0.5,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10538,ID0463,2004,NO,Orebro,Örebro,Sweden,Europe,Europe,Northern Europe,,,135458,15.212,59.273,0.11,0.28,NA,0.39,0.05,0.56,High income,The European Platform on Mobility Management,https://epomm.eu/ ,56305.2502
M10538,ID0462,2011,YES,Orebro,Örebro,Sweden,Europe,Europe,Northern Europe,,,140000,15.212,59.273,0.11,0.26,NA,0.37,0.08,0.55,High income,The European Platform on Mobility Management,https://epomm.eu/ ,56305.2502
M10539,C263,2019,YES,Orlando,"Orlando-Kissimmee-Sanford, FL Metro Area",United States,North America,North America,Northern America,Florida,FL,2200597,-81.3790304,28.5421109,0.013597,0.003708,NA,0.017305,0.009889,0.972806,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10540,ID0464,2010,YES,Osaka,Osaka,Japan,Asia,East Asia and Pacific,Eastern Asia,,,19281000,135.55,34.67,0.07,0.19,NA,0.26,0.61,0.13,High income,Osaka City Hall,https://www.city.osaka.lg.jp/toshikeikaku/cmsfiles/contents/0000177/177205/hitonougoki.pdf,33834.39211
M10541,C264,2019,YES,Oshkosh,"Oshkosh-Neenah, WI Metro Area",United States,North America,North America,Northern America,Wisconsin,WI,166380,-88.5178518,44.2003965,0.016018,0.005721,NA,0.021739,0.011442,0.966819,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10542,ID0469,2001,NO,Oslo,Oslo,Norway,Europe,Europe,Northern Europe,,,502538,10.75,59.909,0.3,0.04,NA,0.34,0.2,0.46,High income,The European Platform on Mobility Management,https://epomm.eu/ ,87961.78061
M10542,ID0468,2005,NO,Oslo,Oslo,Norway,Europe,Europe,Northern Europe,,,527236,10.75,59.909,0.3,0.05,NA,0.35,0.21,0.44,High income,The European Platform on Mobility Management,https://epomm.eu/ ,87961.78061
M10542,ID0467,2009,NO,Oslo,Oslo,Norway,Europe,Europe,Northern Europe,,,573185,10.75,59.909,0.29,0.06,NA,0.35,0.3,0.35,High income,Deloitte City Mobility Index,https://www2.deloitte.com/content/dam/insights/us/articles/4331_Deloitte-City-Mobility-Index/Oslo_GlobalCityMobility_WEB.pdf,87961.78061
M10542,ID0466,2013,NO,Oslo,Oslo,Norway,Europe,Europe,Northern Europe,,,573185,10.75,59.909,0.292929,0.060606,NA,0.353535,0.30303,0.343434,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,87961.78061
M10542,ID0465,2014,YES,Oslo,Oslo,Norway,Europe,Europe,Northern Europe,,,573185,10.75,59.909,0.32,0.05,NA,0.37,0.26,0.37,High income,The European Platform on Mobility Management,https://epomm.eu/ ,87961.78061
M10543,ID0471,2008,NO,Osnabruck,Osnabrück,Germany,Europe,Europe,Western Europe,,,155328,8.051,52.275,0.19,0.11,NA,0.3,0.15,0.55,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10543,ID0470,2010,YES,Osnabruck,Osnabrück,Germany,Europe,Europe,Western Europe,,,164405,8.051,52.275,0.19,0.12,NA,0.31,0.16,0.53,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10544,ID0472,2016,YES,Ottawa,Ottawa,Canada,North America,North America,Northern America,,,1411000,-75.73,45.41,0.08,0.02,NA,0.1,0.18,0.72,High income,Census Profile Canada,https://www12.statcan.gc.ca/census-recensement/2016/dp-pd/prof/index.cfm,53371.69743
M10545,ID0473,2009,YES,Oulu,Oulu,Finland,Europe,Europe,Northern Europe,,,142000,25.474,65.014,0.19,0.21,NA,0.4,0.06,0.54,High income,The European Platform on Mobility Management,https://epomm.eu/ ,53755.91174
M10546,ID0474,2004,YES,Paderborn,Paderborn,Germany,Europe,Europe,Western Europe,,,143769,8.727,51.713,0.19,0.18,NA,0.37,0.07,0.56,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10547,ID0476,2001,NO,Palermo,Palermo,Italy,Europe,Europe,Southern Europe,,,678492,13.366,38.118,0.12,0.01,NA,0.13,0.09,0.78,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,38373.16605
M10547,ID0475,2015,YES,Palermo,Palermo,Italy,Europe,Europe,Southern Europe,,,678492,13.366,38.118,0.12,0.01,NA,0.13,0.09,0.78,High income,The European Platform on Mobility Management,https://epomm.eu/ ,38373.16605
M10548,C266,2019,YES,Palm Bay,"Palm Bay-Melbourne-Titusville, FL Metro Area",United States,North America,North America,Northern America,Florida,FL,543963,-80.6366144,27.9946969,0.011848,0.004739,NA,0.016588,0.009479,0.973934,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10549,ID0477,2011,YES,Palmela,Palmela,Portugal,Europe,Europe,Southern Europe,,,62831,-8.887,38.573,0.13,0.01,NA,0.14,0.2,0.66,High income,The European Platform on Mobility Management,https://epomm.eu/ ,27275.11155
M10550,C267,2019,YES,Panama City,"Panama City, FL Metro Area",United States,North America,North America,Northern America,Florida,FL,186067,-85.659766,30.158209,0.013304,0.001109,NA,0.014412,0.001109,0.984479,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10551,ID0478,2013,YES,Pardubice,Pardubice,Czechia,Europe,Europe,Eastern Europe,,,89552,15.821,50.021,0.28,0.18,NA,0.46,0.19,0.35,High income,The European Platform on Mobility Management,https://epomm.eu/ ,30427.42347
M10552,ID0481,2002,NO,Paris,Paris,France,Europe,Europe,Western Europe,,,11000000,2.347,48.862,0.34,0.01,NA,0.35,0.19,0.46,High income,The European Platform on Mobility Management,https://epomm.eu/ ,44460.81785
M10552,ID0480,2008,NO,Paris,Paris,France,Europe,Europe,Western Europe,,,11000000,2.347,48.862,0.474747,0.030303,NA,0.50505,0.33333,0.16162,High income,Quantifying dimensions of Transportation Diversity: A city-based comparative approach,"Pareekh, P., Mitra, S., Majumdar, B.B.: Quantifying dimensions of Transportation Diversity: A city-based comparative approach. Transportation Research Procedia (25), 3174–3187 (2017)",44460.81785
M10552,ID0479,2010,YES,Paris,Paris,France,Europe,Europe,Western Europe,,,11000000,2.347,48.862,0.151515,0.050505,NA,0.20202,0.59596,0.20202,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,44460.81785
M10553,ID0482,2013,YES,Parkstad Limburg,Parkstad Limburg,Netherlands,Europe,Europe,Western Europe,,,252000,5.879,50.893,0.3,0.1,NA,0.4,0.1,0.5,High income,The European Platform on Mobility Management,https://epomm.eu/ ,62536.73203
M10554,ID0483,2010,YES,Parma,Parma,Italy,Europe,Europe,Southern Europe,,,187214,10.328,44.789,0.06,0.06,NA,0.12,0.13,0.75,High income,The European Platform on Mobility Management,https://epomm.eu/ ,38373.16605
M10555,ID0484,2005,YES,Pau,Pau,France,Europe,Europe,Western Europe,,,140000,-0.371,43.301,0.22,0.03,NA,0.25,0.04,0.71,High income,The European Platform on Mobility Management,https://epomm.eu/ ,44460.81785
M10556,ID0485,2010,YES,Pavia,Pavia,Italy,Europe,Europe,Southern Europe,,,71142,9.159,45.189,0.207921,0.207921,NA,0.41584,0.11881,0.46535,High income,The European Platform on Mobility Management,https://epomm.eu/ ,38373.16605
M10557,ID0486,2010,YES,Pecs,Pécs,Hungary,Europe,Europe,Eastern Europe,,,158000,18.232,46.081,0.23,0.01,NA,0.24,0.41,0.35,High income,The European Platform on Mobility Management,https://epomm.eu/ ,22147.20973
M10558,ID0487,2010,YES,Peja,Peja,Kosovo,Europe,Europe,Southern Europe,,,100000,20.301,42.662,0.76,0.03,NA,0.79,0.05,0.16,Upper middle income,The European Platform on Mobility Management,https://epomm.eu/ ,5943.125714
M10559,C269,2019,YES,Pensacola-Ferry Pass-Brent,"Pensacola-Ferry Pass-Brent, FL Metro Area",United States,North America,North America,Northern America,Florida,FL,456563,-87.2169149,30.421309,0.056911,0.005807,NA,0.062718,0.001161,0.936121,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10560,C270,2019,YES,Peoria,"Peoria, IL Metro Area",United States,North America,North America,Northern America,Illinois,IL,375115,-89.5889864,40.6936488,0.021814,0.001148,NA,0.022962,0.003444,0.973594,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10561,ID0488,2016,YES,Perth,Perth,Australia,Oceania,East Asia and Pacific,Australia and New Zeland,,,1958000,115.87,-31.98,0.03,0.01,NA,0.04,0.12,0.84,High income,ABS census data 2016 journey to work,https://chartingtransport.com/2017/10/24/trends-in-journey-to-work-mode-shares-in-australian-cities-to-2016/,64711.7656
M10562,ID0489,2008,YES,Peterborough,Peterborough,United Kingdom,Europe,Europe,Northern Europe,,,164000,-0.245,52.567,0.25,0.06,NA,0.31,0.08,0.61,High income,The European Platform on Mobility Management,https://epomm.eu/ ,48866.60396
M10563,ID0490,2000,YES,Pforzheim,Pforzheim,Germany,Europe,Europe,Western Europe,,,117156,8.702,48.901,0.24,0.01,NA,0.25,0.17,0.58,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10564,C271,2019,YES,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",United States,North America,North America,Northern America,Pennsylvania,PA,5945411,-75.1819683,39.9557799,0.035387,0.006553,NA,0.04194,0.061599,0.896461,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10565,C272,2019,YES,Phoenix,"Phoenix-Mesa-Scottsdale, AZ Metro Area",United States,North America,North America,Northern America,Arizona,AZ,4281127,-111.9260519,33.4941704,0.016993,0.005229,NA,0.022222,0.011765,0.966013,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10566,ID0491,2008,YES,Pirna,Pirna,Germany,Europe,Europe,Western Europe,,,39438,13.936,50.957,0.25,0.13,NA,0.38,0.12,0.5,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10567,C274,2019,YES,Pittsburgh,"Pittsburgh, PA Metro Area",United States,North America,North America,Northern America,Pennsylvania,PA,2336409,-79.9958864,40.4406248,0.029188,0.002538,NA,0.031726,0.030457,0.937817,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10568,C275,2019,YES,Pittsfield,"Pittsfield, MA Metro Area",United States,North America,North America,Northern America,Massachusetts,MA,128831,-73.2453824,42.4500845,0.061758,0.001188,NA,0.062945,0.036817,0.900238,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10569,ID0492,2011,YES,Pleven,Pleven,Bulgaria,Europe,Europe,Eastern Europe,,,106854,24.619,43.41,0.57,0.01,NA,0.58,0.21,0.21,Upper middle income,The European Platform on Mobility Management,https://epomm.eu/ ,15797.59558
M10570,ID0493,2015,YES,Plock,Plock,Poland,Europe,Europe,Eastern Europe,,,124000,19.708,52.552,0.1,0.02,NA,0.12,0.35,0.53,High income,The European Platform on Mobility Management,https://epomm.eu/ ,22112.86157
M10571,C276,2019,YES,Pocatello,"Pocatello, ID Metro Area",United States,North America,North America,Northern America,Idaho,ID,82257,-112.4455344,42.8713032,0.029213,0.003371,NA,0.032584,0.008989,0.958427,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10572,ID0494,2006,YES,Pointe-a-Pitre,Pointe-à-Pitre,France,Europe,Europe,Western Europe,,,142000,-61.535,16.241,0.22,0.01,NA,0.23,0.1,0.67,High income,The European Platform on Mobility Management,https://epomm.eu/ ,44460.81785
M10573,C277,2019,YES,Ponce,"Ponce, PR Metro Area",United States,North America,North America,Northern America,PuertoRico,PR,334052,-66.6140616,18.0110768,NA,NA,NA,0.021053,0.001053,0.977895,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10574,ID0495,2005,YES,Porsgrunn,Porsgrunn,Norway,Europe,Europe,Northern Europe,,,31513,9.661,59.132,0.18,0.05,NA,0.23,0.03,0.74,High income,The European Platform on Mobility Management,https://epomm.eu/ ,87961.78061
M10575,C278,2019,YES,"Port St, Lucie","Port St. Lucie, FL Metro Area",United States,North America,North America,Northern America,Florida,FL,429788,-80.3582261,27.2730492,0.007964,0.003413,NA,0.011377,0.002275,0.986348,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10576,ID0496,2011,YES,Portimao,Portimao,Portugal,Europe,Europe,Southern Europe,,,55614,-8.538,37.138,0.2,0.01,NA,0.21,0.1,0.69,High income,The European Platform on Mobility Management,https://epomm.eu/ ,27275.11155
M10577,C279,2019,YES,Portland,"Portland-South Portland, ME Metro Area",United States,North America,North America,Northern America,Maine,ME,513420,-70.240128,43.641396,0.058215,0.006468,NA,0.064683,0.003881,0.931436,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10578,C280,2019,YES,Portland,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",United States,North America,North America,Northern America,Oregon,OR,2262204,-122.6785003,45.5156631,0.034483,0.015172,NA,0.049655,0.031724,0.918621,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10579,ID0497,2011,YES,Porto,Porto,Portugal,Europe,Europe,Southern Europe,,,237584,-8.625,41.154,NA,NA,NA,0.22,0.26,0.52,High income,The European Platform on Mobility Management,https://epomm.eu/ ,27275.11155
M10580,ID0498,2008,YES,Potsdam,Potsdam,Germany,Europe,Europe,Western Europe,,,149687,13.061,52.396,0.23,0.2,NA,0.43,0.19,0.38,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10581,ID0501,2000,NO,Poznan,Poznan,Poland,Europe,Europe,Eastern Europe,,,551627,16.919,52.394,0.08,0.02,NA,0.1,0.37,0.53,High income,The European Platform on Mobility Management,https://epomm.eu/ ,22112.86157
