Country;Subject Descriptor;Units;Scale;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
Guyana;Gross domestic product per capita, constant prices;National currency;Units;509,897.510;542,129.398;584,024.496;630,343.322;680,969.142;711,456.296;764,899.931;807,779.951;790,758.954;811,066.017;797,997.395;814,758.405;824,186.065;819,440.587;832,696.021;816,157.337;856,265.440;913,921.180;929,494.235;956,504.407;995,660.407;1,045,629.862;1,095,418.266;1,130,961.061;1,145,517.751;1,148,880.706;1,182,903.367;1,219,891.710;1,266,955.633;1,330,781.294;1,903,688.862;2,278,733.524;3,710,825.491;4,949,082.972
Guyana;Gross domestic product per capita, constant prices;"Purchasing power parity; 2021 international dollar";Units;5,286.377;5,620.542;6,054.891;6,535.103;7,059.967;7,376.044;7,930.122;8,374.682;8,198.216;8,408.750;8,273.261;8,447.031;8,544.773;8,495.574;8,633.000;8,461.535;8,877.357;9,475.104;9,636.558;9,916.587;10,322.538;10,840.598;11,356.781;11,725.272;11,876.188;11,911.054;12,263.785;12,647.263;13,135.199;13,796.914;19,736.549;23,624.836;38,472.091;51,309.761
Guyana;Gross domestic product per capita, current prices;National currency;Units;47,948.124;118,371.730;143,108.481;176,533.439;224,984.153;260,180.810;287,561.949;307,820.275;306,435.334;357,906.896;367,997.800;379,065.609;399,054.438;415,696.190;442,629.993;460,820.097;510,834.165;603,193.159;678,025.013;705,129.902;781,412.483;898,243.165;1,095,417.109;1,124,891.350;1,115,383.508;1,152,264.713;1,197,043.074;1,260,508.653;1,271,337.420;1,374,927.105;1,449,638.065;2,124,228.757;3,876,420.251;4,442,543.119
Guyana;Gross domestic product per capita, current prices;U.S. dollars;Units;950.968;1,036.884;1,145.783;1,392.984;1,626.898;1,832.399;2,048.527;2,161.647;2,035.856;2,010.769;2,017.200;2,023.617;2,092.961;2,144.109;2,232.996;2,305.907;2,551.768;2,982.217;3,329.637;3,457.367;3,837.303;4,402.775;5,360.276;5,476.744;5,402.703;5,579.974;5,796.819;6,104.158;6,120.536;6,594.375;6,952.701;10,188.148;18,591.944;21,307.161
Guyana;Gross domestic product per capita, current prices;"Purchasing power parity; international dollars";Units;2,998.291;3,295.646;3,631.241;4,012.121;4,426.912;4,722.068;5,169.734;5,553.691;5,497.775;5,718.753;5,754.062;6,007.200;6,171.144;6,256.742;6,528.910;6,599.904;7,137.776;7,824.794;8,111.433;8,398.624;8,848.688;9,484.512;10,121.128;10,627.377;10,951.644;11,085.731;11,522.480;12,095.585;12,590.932;13,630.708;17,258.770;23,624.836;41,214.918;56,945.921
Guyana;Output gap in percent of potential GDP;Percent of potential GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guyana;Gross domestic product based on purchasing-power-parity (PPP) share of world total;Percent;Units;0.008;0.008;0.008;0.008;0.009;0.009;0.009;0.010;0.009;0.009;0.009;0.009;0.008;0.008;0.008;0.007;0.007;0.007;0.007;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.008;0.007;0.008;0.010;0.012;0.019;0.024
Guyana;Implied PPP conversion rate;National currency per current international dollar;Units;15.992;35.918;39.410;44.000;50.822;55.099;55.624;55.426;55.738;62.585;63.954;63.102;64.665;66.440;67.795;69.822;71.568;77.087;83.589;83.958;88.308;94.706;108.231;105.848;101.846;103.941;103.888;104.212;100.972;100.870;83.994;89.915;94.054;78.013
Guyana;Total investment;Percent of GDP;Units;19.222;17.617;22.593;16.916;12.392;15.061;14.207;16.662;14.899;12.532;12.122;11.019;9.460;9.371;10.313;15.568;16.163;16.019;14.700;12.845;13.087;15.244;13.549;12.123;12.476;10.347;11.407;13.090;12.895;13.400;9.045;8.439;9.836;14.697
Guyana;Gross national savings;Percent of GDP;Units;-0.707;17.617;8.548;7.171;7.357;10.807;12.083;11.526;8.811;11.159;7.467;6.324;6.266;6.517;9.160;9.864;7.519;10.112;5.377;7.210;6.583;5.823;6.118;2.182;5.800;6.907;12.860;8.202;-16.078;-55.379;-8.289;-16.363;35.689;24.626
Guyana;Inflation, average consumer prices;Index;Units;12.370;25.124;31.832;34.506;38.784;43.524;46.611;48.269;50.474;54.276;57.593;59.118;62.287;66.011;69.094;73.878;78.811;88.426;95.590;98.413;102.646;107.170;109.733;111.828;112.593;111.618;112.542;114.729;116.189;118.619;120.081;124.069;132.105;138.075
Guyana;Inflation, average consumer prices;Percent change;Units;64.300;103.100;26.700;8.400;12.400;12.222;7.092;3.556;4.568;7.533;6.112;2.648;5.360;5.979;4.670;6.925;6.677;12.200;8.102;2.952;4.302;4.408;2.391;1.909;0.684;-0.865;0.827;1.944;1.272;2.092;1.232;3.321;6.477;4.519
Guyana;Inflation, end of period consumer prices;Index;Units;16.710;29.911;33.650;35.938;41.723;45.105;47.128;49.085;51.426;55.860;59.136;60.024;63.679;66.872;70.521;76.360;79.539;90.701;96.479;100.000;104.430;107.880;111.630;112.620;113.940;111.873;113.500;115.214;117.100;119.514;120.647;127.490;136.720;139.430
Guyana;Inflation, end of period consumer prices;Percent change;Units;75.300;79.000;12.500;6.800;16.095;8.106;4.485;4.153;4.770;8.622;5.864;1.502;6.089;5.014;5.457;8.279;4.163;14.033;6.370;3.650;4.430;3.304;3.476;0.887;1.172;-1.814;1.454;1.510;1.637;2.061;0.948;5.672;7.240;1.982
Guyana;Volume of imports of goods and services;Percent change;Units;-2.865;-15.797;12.962;19.617;5.893;4.188;2.921;4.055;4.613;-5.670;-6.364;3.514;-1.299;-3.868;-2.101;-4.517;1.092;2.666;-0.491;6.106;1.365;0.480;6.519;-2.097;-2.929;12.309;4.958;0.354;16.875;10.017;26.084;16.194;6.680;23.590
Guyana;Volume of Imports of goods;Percent change;Units;-5.107;-19.127;17.999;6.166;5.896;4.224;4.911;3.975;4.699;-6.284;-7.607;4.349;-1.470;-2.660;-4.148;-4.276;-1.070;1.872;-2.939;10.255;-1.905;-3.478;3.675;-1.102;0.491;14.948;4.490;-1.966;1.695;11.517;6.954;3.118;-6.493;22.151
Guyana;Volume of exports of goods and services;Percent change;Units;-12.606;31.949;24.984;56.156;6.213;4.250;5.612;0.338;-0.205;-0.928;-1.232;-0.064;-0.769;-1.320;-0.611;-1.365;-2.207;1.569;0.676;-2.923;4.484;2.738;-0.562;-8.390;1.011;-1.906;0.834;0.432;-1.170;7.005;161.645;46.380;100.370;39.164
Guyana;Volume of exports of goods;Percent change;Units;-8.753;36.027;30.507;8.351;11.959;6.992;15.934;-0.472;0.711;-0.334;-3.251;0.157;0.176;1.447;-0.364;0.918;-1.566;1.161;-1.230;0.355;-0.234;0.452;-0.193;-0.535;0.087;0.396;-0.577;-0.240;0.352;3.502;186.382;47.088;105.268;37.919
Guyana;Unemployment rate;Percent of total labor force;Units;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guyana;Employment;Persons;Millions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guyana;Population;Persons;Millions;0.720;0.718;0.718;0.720;0.723;0.727;0.730;0.734;0.737;0.740;0.742;0.743;0.743;0.743;0.742;0.742;0.744;0.746;0.748;0.751;0.753;0.756;0.758;0.761;0.764;0.767;0.773;0.778;0.782;0.785;0.787;0.789;0.792;0.794
Guyana;General government revenue;National currency;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;43.343;38.373;45.422;56.264;57.220;61.358;57.692;68.268;74.707;86.793;99.553;108.349;121.072;129.703;145.182;155.561;164.763;163.798;185.518;203.372;227.170;248.968;276.258;259.667;299.150;465.635;630.698
Guyana;General government revenue;Percent of GDP;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;19.183;16.991;17.150;20.605;20.312;20.691;18.690;20.781;21.834;22.837;22.124;21.364;22.863;22.043;21.380;18.735;19.247;19.222;20.991;21.970;23.169;25.035;25.610;22.763;17.842;15.173;17.879
Guyana;General government total expenditure;National currency;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;47.180;44.402;46.664;62.471;67.665;68.532;72.539;77.728;97.083;110.215;114.641;122.424;134.307;140.761;159.674;181.394;183.278;196.830;192.136;233.110;257.911;274.019;303.408;348.438;415.483;622.502;834.728
Guyana;General government total expenditure;Percent of GDP;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;20.882;19.661;17.619;22.879;24.019;23.110;23.501;23.661;28.374;28.999;25.477;24.139;25.362;23.923;23.514;21.846;21.410;23.098;21.740;25.183;26.304;27.554;28.126;30.544;24.781;20.285;23.663
Guyana;General government net lending/borrowing;National currency;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-3.837;-6.029;-1.242;-6.207;-10.444;-7.174;-14.848;-9.460;-22.376;-23.422;-15.088;-14.075;-13.235;-11.059;-14.492;-25.833;-18.515;-33.032;-6.619;-29.737;-30.741;-25.051;-27.150;-88.771;-116.333;-156.867;-204.030
Guyana;General government net lending/borrowing;Percent of GDP;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-1.698;-2.670;-0.469;-2.273;-3.708;-2.419;-4.810;-2.880;-6.540;-6.163;-3.353;-2.775;-2.499;-1.879;-2.134;-3.111;-2.163;-3.876;-0.749;-3.212;-3.135;-2.519;-2.517;-7.782;-6.939;-5.112;-5.784
Guyana;General government structural balance;National currency;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-20.295;-22.877;-22.401;-22.179;-21.376;-34.606;-40.946;-31.764;-36.384;-27.961;-19.787;-35.041;-34.084;-26.689;-28.336;11.960;-6.553;-47.231;-44.598;-46.912;-67.350;-94.649;-36.707;-89.327
Guyana;General government structural balance;Percent of potential GDP;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-7.433;-8.121;-7.554;-7.185;-6.507;-10.114;-10.774;-7.059;-7.174;-5.280;-3.363;-5.160;-4.105;-3.118;-3.325;1.353;-0.708;-4.817;-4.485;-4.349;-5.904;-5.645;-1.196;-2.532
Guyana;General government primary net lending/borrowing;National currency;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;6.263;2.648;8.213;5.797;1.230;3.680;-6.544;-1.733;-15.103;-16.346;-8.894;-7.527;-7.947;-4.690;-7.810;-20.595;-13.835;-28.182;-1.392;-24.207;-24.153;-19.038;-21.225;-82.849;-108.417;-147.909;-191.690
Guyana;General government primary net lending/borrowing;Percent of GDP;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;2.772;1.173;3.101;2.123;0.437;1.241;-2.120;-0.528;-4.414;-4.301;-1.976;-1.484;-1.501;-0.797;-1.150;-2.480;-1.616;-3.307;-0.158;-2.615;-2.463;-1.914;-1.968;-7.263;-6.466;-4.820;-5.434
Guyana;General government net debt;National currency;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;204.528;214.622;220.609;223.577;252.307;267.679;250.978;267.740;271.815;234.301;160.164;184.790;200.998;227.897;272.554;290.803;280.509;284.718;337.686;370.098;387.646;420.355;439.658;550.059;614.962;653.498;810.670
Guyana;General government net debt;Percent of GDP;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;90.523;95.031;83.295;81.880;89.563;90.267;81.310;81.503;79.442;61.648;35.594;36.436;37.956;38.731;40.136;35.023;32.768;33.412;38.209;39.981;39.536;42.269;40.757;48.219;36.679;21.295;22.981
Guyana;General government gross debt;National currency;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;228.956;243.993;257.182;265.492;294.796;311.599;295.141;301.467;310.476;283.138;211.459;241.397;273.733;309.031;347.609;367.812;351.441;326.240;369.647;405.855;420.570;467.729;469.915;582.721;690.255;762.041;940.092
Guyana;General government gross debt;Percent of GDP;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;101.335;108.037;97.104;97.230;104.646;105.078;95.617;91.770;90.741;74.498;46.993;47.598;51.691;52.520;51.189;44.297;41.054;38.284;41.825;43.844;42.894;47.033;43.562;51.082;41.169;24.832;26.650
Guyana;Gross domestic product corresponding to fiscal year, current prices;National currency;Billions;34.523;84.991;102.781;127.104;162.664;189.151;209.920;225.940;225.843;264.851;273.054;281.708;296.540;308.670;328.503;342.157;380.061;449.982;507.163;529.553;588.404;679.072;830.326;856.042;852.153;883.787;925.677;980.498;994.472;1,078.729;1,140.757;1,676.624;3,068.784;3,527.508
Guyana;Current account balance;U.S. dollars;Billions;-0.161;-0.138;-0.116;-0.098;-0.059;-0.057;-0.032;-0.081;-0.091;-0.020;-0.070;-0.071;-0.050;-0.045;-0.019;-0.098;-0.164;-0.131;-0.232;-0.146;-0.188;-0.314;-0.302;-0.414;-0.276;-0.147;0.065;-0.232;-1.387;-3.558;-0.948;-1.994;3.805;1.680
Guyana;Current account balance;Percent of GDP;Units;-23.486;-18.540;-14.045;-9.745;-5.036;-4.255;-2.124;-5.136;-6.088;-1.373;-4.656;-4.695;-3.194;-2.854;-1.153;-5.704;-8.643;-5.907;-9.323;-5.635;-6.504;-9.421;-7.431;-9.941;-6.676;-3.440;1.453;-4.887;-28.974;-68.779;-17.334;-24.802;25.853;9.929
Haiti;Gross domestic product, constant prices;National currency;Billions;450.007;455.685;445.427;423.505;374.367;411.398;428.442;440.030;449.631;461.817;465.835;464.238;469.121;485.450;479.053;493.770;502.504;526.154;540.139;571.956;539.631;567.143;569.992;594.643;604.887;620.387;631.631;647.487;658.286;647.196;625.558;614.309;603.976;592.719
Haiti;Gross domestic product, constant prices;Percent change;Units;-0.440;1.262;-2.251;-4.922;-11.603;9.892;4.143;2.705;2.182;2.710;0.870;-0.343;1.052;3.481;-1.318;3.072;1.769;4.707;2.658;5.890;-5.652;5.098;0.502;4.325;1.723;2.563;1.812;2.510;1.668;-1.685;-3.343;-1.798;-1.682;-1.864
Haiti;Gross domestic product, current prices;National currency;Billions;8.528;9.193;8.976;13.574;45.088;70.187;80.386;93.067;108.561;119.344;133.692;150.885;164.056;195.267;239.564;280.064;311.615;356.149;401.234;471.796;478.044;524.124;569.992;642.674;675.572;720.255;844.479;986.919;1,076.413;1,244.014;1,449.888;1,699.208;2,168.223;2,798.324
Haiti;Gross domestic product, current prices;U.S. dollars;Billions;1.706;1.530;0.918;1.107;3.054;4.846;5.000;5.748;6.408;7.148;6.810;6.285;6.064;4.866;6.037;7.186;7.507;9.522;10.488;11.598;11.852;13.009;13.709;14.904;15.137;14.831;13.996;15.036;16.454;14.787;14.508;21.017;19.826;19.603
Haiti;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;14.832;15.528;15.524;15.110;13.642;15.306;16.231;16.958;17.523;18.252;18.828;19.186;19.689;20.777;21.054;22.382;23.480;25.251;26.422;28.150;26.882;28.836;29.520;31.321;32.416;33.555;34.488;35.986;35.156;35.396;34.892;35.773;37.679;38.307
Haiti;Gross domestic product, deflator;Index;Units;1.895;2.017;2.015;3.205;12.044;17.061;18.762;21.150;24.145;25.842;28.699;32.502;34.971;40.224;50.008;56.719;62.013;67.689;74.283;82.488;88.587;92.415;100.000;108.077;111.686;116.098;133.698;152.423;163.518;192.216;231.775;276.605;358.991;472.117
Haiti;Gross domestic product per capita, constant prices;National currency;Units;63,372.912;63,004.491;60,403.866;56,271.494;48,688.749;52,499.826;53,663.880;54,107.729;54,294.375;54,785.466;54,317.068;53,239.963;52,944.161;53,930.094;52,386.780;53,137.644;53,200.817;54,794.558;55,331.222;57,637.972;53,507.191;55,340.174;54,737.439;56,208.575;56,291.218;56,854.576;57,016.544;57,581.131;57,686.028;55,899.859;53,270.640;51,597.036;50,058.400;48,475.786
Haiti;Gross domestic product per capita, constant prices;"Purchasing power parity; 2021 international dollar";Units;3,690.405;3,668.951;3,517.508;3,276.867;2,835.300;3,057.231;3,125.018;3,150.864;3,161.733;3,190.331;3,163.055;3,100.331;3,083.106;3,140.520;3,050.648;3,094.373;3,098.052;3,190.860;3,222.112;3,356.441;3,115.893;3,222.633;3,187.534;3,273.203;3,278.016;3,310.822;3,320.254;3,353.131;3,359.240;3,255.226;3,102.118;3,004.659;2,915.059;2,822.898
Haiti;Gross domestic product per capita, current prices;National currency;Units;1,200.935;1,271.070;1,217.167;1,803.622;5,864.023;8,956.814;10,068.608;11,443.914;13,109.142;14,157.807;15,588.689;17,303.853;18,515.075;21,692.830;26,197.519;30,139.376;32,991.161;37,089.998;41,101.918;47,544.493;47,400.506;51,142.501;54,737.439;60,748.624;62,869.215;66,006.911;76,230.052;87,766.917;94,326.785;107,448.414;123,468.089;142,719.864;179,705.306;228,862.231
Haiti;Gross domestic product per capita, current prices;U.S. dollars;Units;240.230;211.528;124.533;147.025;397.214;618.383;626.299;706.797;773.837;847.945;794.059;720.822;684.333;540.556;660.218;773.350;794.790;991.684;1,074.359;1,168.747;1,175.199;1,269.346;1,316.496;1,408.807;1,408.669;1,359.209;1,263.434;1,337.160;1,441.864;1,277.213;1,235.476;1,765.242;1,643.221;1,603.278
Haiti;Gross domestic product per capita, current prices;"Purchasing power parity; international dollars";Units;2,088.797;2,146.895;2,105.185;2,007.645;1,774.204;1,953.185;2,033.046;2,085.208;2,115.920;2,165.270;2,195.386;2,200.303;2,222.082;2,308.147;2,302.383;2,408.616;2,485.847;2,629.681;2,706.591;2,836.817;2,665.516;2,813.708;2,834.882;2,960.619;3,016.614;3,075.080;3,113.143;3,200.275;3,080.717;3,057.230;2,971.271;3,004.659;3,122.885;3,132.982
Haiti;Output gap in percent of potential GDP;Percent of potential GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Haiti;Gross domestic product based on purchasing-power-parity (PPP) share of world total;Percent;Units;0.054;0.054;0.047;0.044;0.038;0.040;0.040;0.040;0.039;0.039;0.038;0.037;0.036;0.036;0.034;0.033;0.032;0.032;0.032;0.034;0.031;0.031;0.030;0.030;0.030;0.030;0.029;0.029;0.027;0.025;0.025;0.023;0.022;0.021
Haiti;Implied PPP conversion rate;National currency per current international dollar;Units;0.575;0.592;0.578;0.898;3.305;4.586;4.952;5.488;6.195;6.539;7.101;7.864;8.332;9.398;11.378;12.513;13.272;14.104;15.186;16.760;17.783;18.176;19.309;20.519;20.841;21.465;24.487;27.425;30.618;35.146;41.554;47.500;57.545;73.049
Haiti;Total investment;Percent of GDP;Units;n/a;n/a;n/a;n/a;n/a;8.205;8.845;7.713;8.177;8.709;8.596;8.286;8.299;12.473;10.781;11.747;12.979;12.028;13.053;12.607;24.989;19.075;17.509;17.504;16.521;14.052;16.935;20.212;18.710;20.322;17.703;18.048;15.862;13.854
Haiti;Gross national savings;Percent of GDP;Units;30.673;36.773;43.783;20.201;7.077;7.137;7.764;7.508;8.420;8.098;8.011;7.115;7.806;11.559;9.850;12.171;12.060;11.131;11.100;11.554;24.129;16.562;14.232;13.741;9.270;8.943;15.235;18.052;15.828;19.182;18.213;18.465;13.381;10.372
Haiti;Inflation, average consumer prices;Index;Units;3.650;4.213;5.029;6.163;8.786;11.439;13.794;15.395;16.410;16.868;17.956;20.737;22.096;27.010;33.954;38.745;43.771;46.797;52.652;55.599;57.223;60.222;63.654;67.027;69.142;72.818;81.145;89.754;100.000;117.308;144.225;167.216;213.328;307.405
Haiti;Inflation, average consumer prices;Percent change;Units;21.276;15.420;19.358;22.556;42.557;30.200;20.584;11.606;6.591;2.794;6.446;15.489;6.555;22.238;25.710;14.111;12.972;6.913;12.511;5.597;2.921;5.242;5.699;5.299;3.155;5.317;11.435;10.610;11.416;17.308;22.945;15.941;27.576;44.100
Haiti;Inflation, end of period consumer prices;Index;Units;4.391;4.996;5.754;7.347;10.431;12.329;14.427;15.966;16.634;17.191;18.896;21.307;23.065;30.776;36.085;41.420;45.377;47.949;57.106;55.577;57.941;62.264;65.206;68.014;70.725;76.693;84.875;94.070;106.539;127.500;159.600;180.447;250.200;329.860
Haiti;Inflation, end of period consumer prices;Percent change;Units;26.115;13.761;15.181;27.681;41.976;18.200;17.015;10.673;4.185;3.346;9.915;12.761;8.250;33.432;17.252;14.783;9.554;5.669;19.097;-2.678;4.253;7.461;4.726;4.306;3.985;8.439;10.668;10.834;13.255;19.675;25.176;13.062;38.656;31.839
Haiti;Volume of imports of goods and services;Percent change;Units;41.683;4.024;-52.047;43.369;-32.477;145.712;0.230;10.920;27.398;16.869;-1.222;1.164;-3.500;9.018;-1.118;8.621;9.824;6.853;7.965;6.107;43.765;-5.017;-7.397;8.679;16.938;8.989;-8.596;9.014;5.464;-9.615;-6.706;4.564;-6.093;1.405
Haiti;Volume of Imports of goods;Percent change;Units;67.848;3.848;-54.153;57.583;-33.723;153.296;-5.715;14.674;28.228;17.748;-2.281;2.341;-5.665;8.258;-1.714;-1.895;12.590;5.356;11.569;4.109;39.285;1.142;-9.084;11.340;30.871;10.013;-10.359;7.428;8.966;-7.114;-5.056;3.113;-6.220;3.197
Haiti;Volume of exports of goods and services;Percent change;Units;21.841;-21.027;-55.779;61.684;-25.918;54.065;43.135;19.743;32.330;11.395;-4.961;-8.909;0.984;4.245;2.013;13.743;13.019;8.148;10.954;14.815;-3.683;23.472;-1.475;21.901;7.310;8.627;-1.668;1.079;4.795;-3.040;-39.311;17.123;-3.421;-17.841
Haiti;Volume of exports of goods;Percent change;Units;36.780;-26.360;-62.153;74.917;-21.955;31.812;9.678;25.756;52.503;14.618;-2.677;-4.531;-8.291;18.020;6.581;16.577;5.471;2.290;-11.520;14.478;0.188;30.438;-1.533;21.624;5.592;9.944;3.588;-1.717;6.605;10.981;-23.907;19.692;0.542;-22.470
Haiti;Unemployment rate;Percent of total labor force;Units;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Haiti;Employment;Persons;Millions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Haiti;Population;Persons;Millions;7.101;7.233;7.374;7.526;7.689;7.836;7.984;8.132;8.281;8.430;8.576;8.720;8.861;9.001;9.145;9.292;9.445;9.602;9.762;9.923;10.085;10.248;10.413;10.579;10.746;10.912;11.078;11.245;11.412;11.578;11.743;11.906;12.065;12.227
Haiti;General government revenue;National currency;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;5.425;6.089;6.404;6.537;6.877;7.942;10.915;14.454;22.179;27.305;34.174;37.755;45.082;53.257;66.563;78.223;76.365;74.234;81.211;90.061;97.906;109.107;94.464;114.665;118.340;142.478;204.261
Haiti;General government revenue;Percent of GDP;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;5.829;5.609;5.366;4.890;4.558;4.841;5.590;6.033;7.919;8.762;9.595;9.410;9.555;11.141;12.700;13.723;11.882;10.988;11.275;10.665;9.920;10.136;7.593;7.909;6.964;6.571;7.299
Haiti;General government total expenditure;National currency;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;5.078;5.861;8.246;8.351;9.213;10.895;15.281;17.672;24.502;30.137;39.677;44.974;54.499;60.415;74.058;93.680;101.916;98.829;91.815;89.077;101.024;121.233;119.276;145.273;158.220;180.515;182.779
