Entity,Code,Year,age-standardized_death_rate_per_100k_male,age-standardized_death_rate_per_100k_female
Thailand,THA,1982,7.04,2.25
Thailand,THA,1983,6.52,2.14
Thailand,THA,1984,5.5,2.09
Thailand,THA,1985,5.01,1.75
Thailand,THA,1986,4.88,2.01
Thailand,THA,1987,5.87,2.08
Thailand,THA,1990,6.89,2.41
Thailand,THA,1991,7.43,2.55
Thailand,THA,1992,7.28,2.53
Thailand,THA,1994,9.34,3.19
Thailand,THA,1995,9.03,3.21
Thailand,THA,1996,8.93,3.01
Thailand,THA,1997,8.52,3.1
Thailand,THA,1998,9.66,3.57
Thailand,THA,1999,11.37,4.43
Thailand,THA,2000,14.21,5.69
Thailand,THA,2002,18.03,7.03
Thailand,THA,2003,18.82,7.31
Thailand,THA,2004,17.89,7.21
Thailand,THA,2005,18.41,7.11
Thailand,THA,2006,17.35,7.26
Thailand,THA,2007,20.4,7.95
Thailand,THA,2008,20.47,8.02
Thailand,THA,2009,21.1,7.96
Thailand,THA,2010,20.67,8.57
Thailand,THA,2011,21.94,9.01
Thailand,THA,2012,22.21,9.07
Thailand,THA,2013,23.29,9.55
Thailand,THA,2014,22.81,9.72
Thailand,THA,2015,23.53,10.23
Thailand,THA,2016,23.12,10.2
Thailand,THA,2017,23.14,9.9
Thailand,THA,2018,22.1,10.42
Thailand,THA,2019,22.45,10.26
Trinidad and Tobago,TTO,1951,2.17,2.8
Trinidad and Tobago,TTO,1952,3.64,2.45
Trinidad and Tobago,TTO,1953,2.55,1.07
Trinidad and Tobago,TTO,1954,4.92,3.35
Trinidad and Tobago,TTO,1955,5.95,1.79
Trinidad and Tobago,TTO,1956,6.33,2.02
Trinidad and Tobago,TTO,1957,6.49,2.02
Trinidad and Tobago,TTO,1958,8.84,2.26
Trinidad and Tobago,TTO,1960,10,4.4
Trinidad and Tobago,TTO,1961,6.59,2.63
Trinidad and Tobago,TTO,1962,14.65,4.34
Trinidad and Tobago,TTO,1963,10.25,4.68
Trinidad and Tobago,TTO,1966,13.28,5.13
Trinidad and Tobago,TTO,1967,12.61,3.72
Trinidad and Tobago,TTO,1968,6.95,4.43
Trinidad and Tobago,TTO,1970,14.75,4.29
Trinidad and Tobago,TTO,1971,17.48,3.29
Trinidad and Tobago,TTO,1972,12.82,2.75
Trinidad and Tobago,TTO,1973,10.95,7.05
Trinidad and Tobago,TTO,1974,16.8,5.37
Trinidad and Tobago,TTO,1975,17.83,6.1
Trinidad and Tobago,TTO,1976,11.76,2.78
Trinidad and Tobago,TTO,1977,12.63,4
Trinidad and Tobago,TTO,1978,12.28,5.71
Trinidad and Tobago,TTO,1979,13.07,2.72
Trinidad and Tobago,TTO,1980,15.29,6.59
Trinidad and Tobago,TTO,1981,10.71,3.5
Trinidad and Tobago,TTO,1982,17.69,4.06
Trinidad and Tobago,TTO,1983,18.09,3.62
Trinidad and Tobago,TTO,1984,17.63,4.54
Trinidad and Tobago,TTO,1985,16.41,3.96
Trinidad and Tobago,TTO,1986,19.75,5.85
Trinidad and Tobago,TTO,1987,22.41,4.46
Trinidad and Tobago,TTO,1988,23.43,4.29
Trinidad and Tobago,TTO,1989,18.03,4.06
Trinidad and Tobago,TTO,1990,15.64,3.03
Trinidad and Tobago,TTO,1991,16.13,5.99
Trinidad and Tobago,TTO,1992,17.21,5.2
Trinidad and Tobago,TTO,1993,14.23,5.13
Trinidad and Tobago,TTO,1994,12.88,4.06
Trinidad and Tobago,TTO,1995,14.86,5.34
Trinidad and Tobago,TTO,1996,19.25,3.8
Trinidad and Tobago,TTO,1997,15.78,5.2
Trinidad and Tobago,TTO,1998,17.98,4.94
Trinidad and Tobago,TTO,1999,17.48,4.59
Trinidad and Tobago,TTO,2000,15.98,3.46
Trinidad and Tobago,TTO,2001,17.37,4.37
Trinidad and Tobago,TTO,2002,15.48,4.34
Trinidad and Tobago,TTO,2003,18.46,4.5
Trinidad and Tobago,TTO,2004,17.46,2.72
Trinidad and Tobago,TTO,2005,17.08,3.56
Trinidad and Tobago,TTO,2006,16.85,3.05
Trinidad and Tobago,TTO,2007,15.48,4.57
Trinidad and Tobago,TTO,2008,15.51,4.51
Trinidad and Tobago,TTO,2009,15.45,3.72
Trinidad and Tobago,TTO,2010,17.85,4.83
Trinidad and Tobago,TTO,2011,13.51,5.17
Trinidad and Tobago,TTO,2012,15.75,3.9
Turkey,TUR,2009,50.62,7.26
Turkey,TUR,2010,51.93,7.15
Turkey,TUR,2011,52.45,7.44
Turkey,TUR,2012,52.9,7.92
Turkey,TUR,2013,56.59,7.91
Turkey,TUR,2014,55.17,8.06
Turkey,TUR,2015,53.62,8.18
Turkey,TUR,2016,53.24,8.24
Turkey,TUR,2019,46.74,7.44
Turkmenistan,TKM,1981,24.26,6.18
Turkmenistan,TKM,1982,23.15,5.72
Turkmenistan,TKM,1985,25.64,5.93
Turkmenistan,TKM,1986,20.57,4.61
Turkmenistan,TKM,1987,24.5,5.31
Turkmenistan,TKM,1988,27.39,6
Turkmenistan,TKM,1989,20.15,4.19
Turkmenistan,TKM,1990,23.43,3.75
Turkmenistan,TKM,1991,20.4,3.81
Turkmenistan,TKM,1992,20.26,4.76
Turkmenistan,TKM,1993,21.37,5.55
Turkmenistan,TKM,1994,18.49,4.06
Turkmenistan,TKM,1995,16.67,4.02
Turkmenistan,TKM,1996,16.54,5.08
Turkmenistan,TKM,1997,16.87,3.66
Turkmenistan,TKM,1998,13.64,3.42
Turkmenistan,TKM,1999,13.27,2.53
Turkmenistan,TKM,2000,13.98,3.16
Turkmenistan,TKM,2001,13.38,4.59
Turkmenistan,TKM,2002,14.22,3.16
Turkmenistan,TKM,2003,9.75,2.25
Turkmenistan,TKM,2004,9.96,2.28
Turkmenistan,TKM,2005,10.54,2.6
Turkmenistan,TKM,2006,10.11,2.71
Turkmenistan,TKM,2007,10.71,2.81
Turkmenistan,TKM,2009,10.06,2.79
Turkmenistan,TKM,2010,11.92,3.5
Turkmenistan,TKM,2011,12.54,3.4
Turkmenistan,TKM,2012,9.51,2.65
Turkmenistan,TKM,2013,9.52,2.45
Turkmenistan,TKM,2014,12.59,3.33
Turkmenistan,TKM,2015,11.61,2.97
Ukraine,UKR,1981,52.63,7.15
Ukraine,UKR,1982,54.12,7.15
Ukraine,UKR,1985,58.85,7.15
Ukraine,UKR,1986,61.17,7.5
Ukraine,UKR,1987,63.94,7.67
Ukraine,UKR,1988,66.63,7.95
Ukraine,UKR,1989,68.41,8.07
Ukraine,UKR,1990,68.57,8.15
Ukraine,UKR,1991,68.29,8.18
Ukraine,UKR,1992,67.59,7.6
Ukraine,UKR,1993,65.82,7.45
Ukraine,UKR,1994,64.31,7.18
Ukraine,UKR,1995,62.37,7.15
Ukraine,UKR,1996,58.36,6.57
Ukraine,UKR,1997,56.89,6.55
Ukraine,UKR,1998,56.54,6.46
Ukraine,UKR,1999,55.15,6.47
Ukraine,UKR,2000,55.07,6.32
Ukraine,UKR,2001,52.36,5.89
Ukraine,UKR,2002,51.12,5.56
Ukraine,UKR,2003,48.94,5.36
Ukraine,UKR,2004,47.88,5.58
Ukraine,UKR,2005,46.69,5.28
Ukraine,UKR,2006,46.11,5.23
Ukraine,UKR,2007,44.55,4.96
Ukraine,UKR,2008,42.9,5.04
Ukraine,UKR,2009,42.22,5.12
Ukraine,UKR,2010,41.85,5.02
Ukraine,UKR,2011,42.2,5.04
Ukraine,UKR,2012,43.62,5.44
Ukraine,UKR,2014,39.88,5.16
Ukraine,UKR,2015,37.09,4.74
Ukraine,UKR,2017,35.09,4.84
Ukraine,UKR,2018,34.16,4.79
Ukraine,UKR,2019,34.25,5.05
United Kingdom,GBR,1950,40.79,6.63
United Kingdom,GBR,1951,44.14,6.72
United Kingdom,GBR,1952,47.08,6.98
United Kingdom,GBR,1953,50.49,7.11
United Kingdom,GBR,1954,53.96,7.28
United Kingdom,GBR,1955,56.3,7.42
United Kingdom,GBR,1956,59.04,7.78
United Kingdom,GBR,1957,61.34,7.89
United Kingdom,GBR,1958,63.18,8.22
United Kingdom,GBR,1959,66.59,8.53
United Kingdom,GBR,1960,68.39,8.84
United Kingdom,GBR,1961,69.69,9.35
United Kingdom,GBR,1962,71.73,9.69
United Kingdom,GBR,1963,73.4,10.08
United Kingdom,GBR,1964,74.85,10.66
United Kingdom,GBR,1965,76.44,11.28
United Kingdom,GBR,1966,77.63,11.71
United Kingdom,GBR,1967,79.78,12.35
United Kingdom,GBR,1968,80.45,12.88
United Kingdom,GBR,1969,82.37,13.16
United Kingdom,GBR,1970,82.53,13.75
United Kingdom,GBR,1971,81.68,14.27
United Kingdom,GBR,1972,82.9,14.92
United Kingdom,GBR,1973,83.67,15.31
United Kingdom,GBR,1974,84.4,16.41
United Kingdom,GBR,1975,82.58,16.55
United Kingdom,GBR,1976,83.48,16.98
United Kingdom,GBR,1977,82.65,17.71
United Kingdom,GBR,1978,83.09,18.4
United Kingdom,GBR,1979,83.16,19.08
United Kingdom,GBR,1980,81.75,19.64
United Kingdom,GBR,1981,78.37,19.58
United Kingdom,GBR,1982,77.24,20.74
United Kingdom,GBR,1983,78.21,20.7
United Kingdom,GBR,1984,76.61,22.08
United Kingdom,GBR,1985,75.91,21.97
United Kingdom,GBR,1986,72.98,22.25
United Kingdom,GBR,1987,71.01,22.75
United Kingdom,GBR,1988,70.02,23.52
United Kingdom,GBR,1989,67.5,23.42
United Kingdom,GBR,1990,66.12,23.31
United Kingdom,GBR,1991,64.87,23.41
United Kingdom,GBR,1992,62.62,23.45
United Kingdom,GBR,1993,59.76,23.26
United Kingdom,GBR,1994,57.83,23.36
United Kingdom,GBR,1995,55.39,23.3
United Kingdom,GBR,1996,53.02,23.3
United Kingdom,GBR,1997,50.65,22.66
United Kingdom,GBR,1998,49.76,23.1
United Kingdom,GBR,1999,47.39,22.92
United Kingdom,GBR,2000,45.87,22.78
United Kingdom,GBR,2001,44.81,22.49
United Kingdom,GBR,2002,43.88,22.69
United Kingdom,GBR,2003,41.95,22.66
United Kingdom,GBR,2004,40.8,22.66
United Kingdom,GBR,2005,40.14,23
United Kingdom,GBR,2006,39.77,23.89
United Kingdom,GBR,2007,39.03,23.82
United Kingdom,GBR,2008,38.58,24.37
United Kingdom,GBR,2009,37.54,23.7
United Kingdom,GBR,2010,36.25,23.77
United Kingdom,GBR,2011,35.69,23.43
United Kingdom,GBR,2012,34.31,23.75
United Kingdom,GBR,2013,33.87,23.21
United Kingdom,GBR,2014,33.13,23.3
United Kingdom,GBR,2015,31.76,23.04
United Kingdom,GBR,2016,31.37,22.58
United Kingdom,GBR,2017,29.82,21.98
United Kingdom,GBR,2018,29.52,21.89
United Kingdom,GBR,2019,27.81,20.73
United States,USA,1950,19.56,4.34
United States,USA,1951,20.73,4.35
United States,USA,1952,22.38,4.52
United States,USA,1953,24.35,4.41
United States,USA,1954,25.3,4.43
United States,USA,1955,26.96,4.58
United States,USA,1956,28.96,4.72
United States,USA,1957,30.13,4.75
United States,USA,1958,31.09,4.95
United States,USA,1959,32.6,5.03
United States,USA,1960,34.23,5.14
United States,USA,1961,35.77,5.54
United States,USA,1962,37.57,5.77
United States,USA,1963,38.96,6.17
United States,USA,1964,40.5,6.36
United States,USA,1965,42.14,6.87
United States,USA,1966,44.07,7.36
United States,USA,1967,45.84,7.85
United States,USA,1968,48.85,8.98
United States,USA,1969,49.91,9.56
United States,USA,1970,51.66,10.23
United States,USA,1971,52.79,10.99
United States,USA,1972,54.72,11.83
United States,USA,1973,55.52,12.24
United States,USA,1974,57.04,13.17
United States,USA,1975,57.34,13.81
United States,USA,1976,58.64,14.85
United States,USA,1977,59.9,15.68
United States,USA,1978,61.03,16.76
United States,USA,1979,61.45,17.43
United States,USA,1980,62.63,18.77
United States,USA,1981,62.77,19.41
United States,USA,1982,63.69,20.57
United States,USA,1983,63.82,21.78
United States,USA,1984,63.98,22.33
United States,USA,1985,63.97,23.42
United States,USA,1986,63.87,24
United States,USA,1987,64.44,24.91
United States,USA,1988,63.99,25.87
United States,USA,1989,63.61,26.93
United States,USA,1990,65.62,27.9
United States,USA,1991,64.61,28.22
United States,USA,1992,63.17,28.96
United States,USA,1993,62.83,29.27
United States,USA,1994,61.32,29.45
United States,USA,1995,60.12,29.82
United States,USA,1996,58.94,29.88
United States,USA,1997,57.6,30.04
United States,USA,1998,56.37,30.07
United States,USA,1999,54.19,29.33
United States,USA,2000,53.67,29.66
United States,USA,2001,52.41,29.36
United States,USA,2002,51.08,29.63
United States,USA,2003,49.9,29.36
United States,USA,2004,48.74,29.04
United States,USA,2005,47.88,28.69
United States,USA,2006,46.42,28.33
United States,USA,2007,44.79,28.11
United States,USA,2008,43.59,27.65
United States,USA,2009,42.04,27.2
United States,USA,2010,40.85,26.54
United States,USA,2011,39.27,25.81
United States,USA,2012,38.15,25.49
United States,USA,2013,36.62,24.83
United States,USA,2014,35.31,24.29
United States,USA,2015,33.78,23.37
United States,USA,2016,31.65,22.13
United States,USA,2017,29.95,21.3
United States,USA,2018,28.19,20.37
United States,USA,2019,26.93,19.44
United States,USA,2020,25.55,18.56
Uruguay,URY,1955,29.86,4.7
Uruguay,URY,1956,38.74,3.5
Uruguay,URY,1957,37.37,3.88
Uruguay,URY,1958,35.15,4.59
Uruguay,URY,1959,40.27,3.88
Uruguay,URY,1960,41.74,4.72
Uruguay,URY,1963,42.25,5.3
Uruguay,URY,1964,46.48,4.28
Uruguay,URY,1965,46.6,4.35
Uruguay,URY,1966,48.91,4.04
Uruguay,URY,1967,51.26,4.84
Uruguay,URY,1968,48.58,3.9
Uruguay,URY,1969,48.66,4.46
Uruguay,URY,1970,50.18,5.06
Uruguay,URY,1971,51.76,4.29
Uruguay,URY,1972,49.09,4.65
Uruguay,URY,1973,47.88,4.28
Uruguay,URY,1974,50.36,4.19
Uruguay,URY,1975,53.2,4.26
Uruguay,URY,1976,52.25,4.57
Uruguay,URY,1977,53.22,4.72
Uruguay,URY,1978,56.21,4.79
Uruguay,URY,1980,53.98,3.88
Uruguay,URY,1981,57.97,4.85
Uruguay,URY,1982,59.9,4.62
Uruguay,URY,1983,60.9,5.29
Uruguay,URY,1984,60.34,4.72
Uruguay,URY,1985,60.14,4.43
Uruguay,URY,1986,61.83,4.79
Uruguay,URY,1987,62.97,5.11
Uruguay,URY,1988,63.59,5.12
Uruguay,URY,1989,59.1,5.86
Uruguay,URY,1990,63.72,4.76
Uruguay,URY,1993,57.65,5.88
Uruguay,URY,1994,55.48,5.59
Uruguay,URY,1995,62.86,5.84
Uruguay,URY,1996,55.16,5.48
Uruguay,URY,1997,56.02,7.06
Uruguay,URY,1998,54.71,6.4
Uruguay,URY,1999,52.01,5.74
Uruguay,URY,2000,53.5,6.29
Uruguay,URY,2001,53.37,6.71
Uruguay,URY,2002,53.55,6.64
Uruguay,URY,2003,53.1,7.78
Uruguay,URY,2004,47.63,7.78
Uruguay,URY,2005,50.32,7.23
Uruguay,URY,2006,49.71,7.04
Uruguay,URY,2007,48.46,8.42
Uruguay,URY,2008,48.26,10.34
Uruguay,URY,2009,49.11,8.43
Uruguay,URY,2010,48.13,9.89
Uruguay,URY,2012,43.52,9.89
Uruguay,URY,2013,44.46,10.65
Uruguay,URY,2014,46.35,11.38
Uruguay,URY,2015,44.11,12.21
Uruguay,URY,2016,42.69,13.16
Uruguay,URY,2017,41.9,11.41
Uruguay,URY,2018,42.78,12.7
Uruguay,URY,2019,42.69,14.24
Uzbekistan,UZB,1981,19.45,5.03
Uzbekistan,UZB,1982,21.2,5.31
Uzbekistan,UZB,1985,21.28,5.43
Uzbekistan,UZB,1986,24.62,5.52
Uzbekistan,UZB,1987,26.64,6.59
Uzbekistan,UZB,1988,22.85,6
Uzbekistan,UZB,1989,24.04,5.34
Uzbekistan,UZB,1990,21.99,6.04
Uzbekistan,UZB,1991,21.95,5.45
Uzbekistan,UZB,1992,20.5,5.2
Uzbekistan,UZB,1993,18.93,5.3
Uzbekistan,UZB,1994,16.19,4.53
Uzbekistan,UZB,1995,16.88,4.34
Uzbekistan,UZB,1996,15.45,4.13
Uzbekistan,UZB,1997,15.01,4.11
Uzbekistan,UZB,1998,13.59,4.26
Uzbekistan,UZB,1999,12.62,3.63
Uzbekistan,UZB,2000,12.12,3.72
Uzbekistan,UZB,2001,11.46,3.3
Uzbekistan,UZB,2002,12.22,3.49
Uzbekistan,UZB,2003,11.2,3.57
Uzbekistan,UZB,2004,10.18,2.65
Uzbekistan,UZB,2005,10.96,3.4
Uzbekistan,UZB,2009,9.08,2.65
Uzbekistan,UZB,2010,8.81,2.81
Uzbekistan,UZB,2011,10.54,2.67
Uzbekistan,UZB,2012,9.18,3.47
Uzbekistan,UZB,2013,10.17,3.28
Uzbekistan,UZB,2014,9.68,3.02
Uzbekistan,UZB,2015,10.1,2.94
Uzbekistan,UZB,2016,9.51,3.47
Uzbekistan,UZB,2017,10.2,3.49
Uzbekistan,UZB,2018,9.18,3.19
Uzbekistan,UZB,2019,9.79,3.06
Venezuela,VEN,1955,9.86,3.77
Venezuela,VEN,1956,11.26,4.99
Venezuela,VEN,1957,9.54,5.57
Venezuela,VEN,1958,11.01,5.4
Venezuela,VEN,1959,11.25,5.16
Venezuela,VEN,1960,10.13,5.52
Venezuela,VEN,1961,11.4,5.61
Venezuela,VEN,1962,13.13,5.14
Venezuela,VEN,1963,12.24,5.96
Venezuela,VEN,1964,14.49,6.41
Venezuela,VEN,1965,15.45,7.27
Venezuela,VEN,1966,15.99,6.81
Venezuela,VEN,1967,14.61,5.99
Venezuela,VEN,1968,15.74,8
Venezuela,VEN,1969,15.37,6.89
Venezuela,VEN,1970,17.98,6.9
Venezuela,VEN,1971,17.1,6.7
Venezuela,VEN,1972,17.8,7.59
Venezuela,VEN,1973,14.25,7.74
Venezuela,VEN,1974,17.23,7.96
Venezuela,VEN,1975,19.02,8.32
Venezuela,VEN,1976,18.18,9.46
Venezuela,VEN,1977,20.03,7.9
Venezuela,VEN,1978,18.18,7.38
Venezuela,VEN,1979,17.35,7.76
Venezuela,VEN,1980,16.82,8.02
Venezuela,VEN,1981,17.31,7.99
Venezuela,VEN,1982,17.32,7.72
Venezuela,VEN,1983,19.42,8.19
Venezuela,VEN,1985,17.6,7.94
Venezuela,VEN,1986,17.29,7.35
Venezuela,VEN,1987,19.91,8.79
Venezuela,VEN,1988,19.51,8.75
Venezuela,VEN,1989,17.87,8.84
Venezuela,VEN,1990,21.68,10.44
Venezuela,VEN,1992,22.03,10.11
Venezuela,VEN,1993,20.6,9.92
Venezuela,VEN,1994,22.25,10.63
Venezuela,VEN,1996,19.62,9.47
Venezuela,VEN,1997,20.9,9.9
Venezuela,VEN,1998,19.97,9.66
Venezuela,VEN,1999,20.34,10.11
Venezuela,VEN,2000,19.27,10.09
Venezuela,VEN,2001,20.2,10.46
Venezuela,VEN,2002,19.6,10.44
Venezuela,VEN,2003,20.47,10.51
Venezuela,VEN,2004,20.82,10.69
Venezuela,VEN,2005,20.36,10.77
Venezuela,VEN,2006,20.75,10.13
Venezuela,VEN,2007,20.85,11.28
Venezuela,VEN,2008,20.33,11.66
Venezuela,VEN,2009,20.79,10.84
Venezuela,VEN,2010,21.45,10.61
Venezuela,VEN,2011,20,10.79
Venezuela,VEN,2012,19.65,11.13
Venezuela,VEN,2013,18.64,11.08
Venezuela,VEN,2014,19.58,11.09
Venezuela,VEN,2015,18.15,11.25
Venezuela,VEN,2016,17.47,10.5
